subject,roi,eccentricity_range,eccentricity_mean,frequency_class,psf,side
6,2,"(11.5, 12.5)",12.0,0,3.75,1
6,2,"(11.5, 12.5)",12.0,1,0.9166666666666666,1
6,2,"(11.5, 12.5)",12.0,2,3.771236166328254,1
6,2,"(11.5, 12.5)",12.0,3,0.9428090415820635,1
6,2,"(12.5, 13.5)",13.0,0,0.8461538461538461,1
6,2,"(12.5, 13.5)",13.0,1,0.8461538461538461,1
6,2,"(12.5, 13.5)",13.0,2,4.8953546389837905,1
6,2,"(12.5, 13.5)",13.0,3,0.8702852691526739,1
6,2,"(13.5, 14.5)",14.0,0,3.2142857142857144,1
6,2,"(13.5, 14.5)",14.0,1,2.2857142857142856,1
6,2,"(13.5, 14.5)",14.0,2,4.545686450484949,1
6,2,"(13.5, 14.5)",14.0,3,0.8081220356417687,1
6,2,"(14.5, 15.5)",15.0,0,0.7333333333333333,1
6,2,"(14.5, 15.5)",15.0,1,0.7333333333333333,1
6,2,"(14.5, 15.5)",15.0,2,4.242640687119286,1
6,2,"(14.5, 15.5)",15.0,3,0.7542472332656508,1
6,2,"(15.5, 16.5)",16.0,0,0.6875,1
6,2,"(15.5, 16.5)",16.0,1,2.0,1
6,2,"(15.5, 16.5)",16.0,2,3.97747564417433,1
6,2,"(15.5, 16.5)",16.0,3,0.7071067811865476,1
6,2,"(16.5, 17.5)",17.0,0,2.6470588235294117,1
6,2,"(16.5, 17.5)",17.0,1,1.8823529411764706,1
6,2,"(16.5, 17.5)",17.0,2,3.7435064886346634,1
6,2,"(16.5, 17.5)",17.0,3,0.6655122646461624,1
6,2,"(17.5, 18.5)",18.0,0,2.5,1
6,2,"(17.5, 18.5)",18.0,1,1.7777777777777777,1
6,2,"(17.5, 18.5)",18.0,2,3.5355339059327378,1
6,2,"(17.5, 18.5)",18.0,3,5.028314888437672,1
6,2,"(18.5, 19.5)",19.0,0,2.3684210526315788,1
6,2,"(18.5, 19.5)",19.0,1,0.8421052631578947,1
6,2,"(18.5, 19.5)",19.0,2,0.8187552203212656,1
6,2,"(18.5, 19.5)",19.0,3,2.3818333682073183,1
6,2,"(19.5, 20.5)",20.0,0,2.25,1
6,2,"(19.5, 20.5)",20.0,1,0.8,1
6,2,"(19.5, 20.5)",20.0,2,0.7778174593052023,1
6,2,"(19.5, 20.5)",20.0,3,2.262741699796952,1
6,2,"(20.5, 21.5)",21.0,0,2.142857142857143,1
6,2,"(20.5, 21.5)",21.0,1,1.5238095238095237,1
6,2,"(20.5, 21.5)",21.0,2,0.7407785326716212,1
6,2,"(20.5, 21.5)",21.0,3,2.1549920950447166,1
6,2,"(21.5, 22.5)",22.0,0,2.0454545454545454,1
6,2,"(21.5, 22.5)",22.0,1,1.4545454545454546,1
6,2,"(21.5, 22.5)",22.0,2,0.7071067811865475,1
6,2,"(21.5, 22.5)",22.0,3,2.05703790890632,1
6,2,"(22.5, 23.5)",23.0,0,1.9565217391304348,1
6,2,"(22.5, 23.5)",23.0,1,1.391304347826087,1
6,2,"(22.5, 23.5)",23.0,2,2.7669395785560558,1
6,2,"(22.5, 23.5)",23.0,3,1.9676014780843063,1
6,2,"(23.5, 24.5)",24.0,0,1.875,1
6,2,"(23.5, 24.5)",24.0,1,1.3333333333333333,1
6,2,"(23.5, 24.5)",24.0,2,0.9428090415820635,1
6,2,"(23.5, 24.5)",24.0,3,1.885618083164127,1
6,2,"(24.5, 25.5)",25.0,0,1.8,1
6,2,"(24.5, 25.5)",25.0,1,1.28,1
6,2,"(24.5, 25.5)",25.0,2,0.9050966799187808,1
6,2,"(24.5, 25.5)",25.0,3,3.6203867196751234,1
6,3,"(1.5, 2.5)",2.0,0,5.5,1
6,3,"(1.5, 2.5)",2.0,1,3.0,1
6,3,"(1.5, 2.5)",2.0,2,2.8284271247461903,1
6,3,"(1.5, 2.5)",2.0,3,2.8284271247461903,1
6,3,"(2.5, 3.5)",3.0,0,10.666666666666666,1
6,3,"(2.5, 3.5)",3.0,1,2.0,1
6,3,"(2.5, 3.5)",3.0,2,2.82842712474619,1
6,3,"(2.5, 3.5)",3.0,3,1.885618083164127,1
6,3,"(3.5, 4.5)",4.0,0,8.0,1
6,3,"(3.5, 4.5)",4.0,1,11.25,1
6,3,"(3.5, 4.5)",4.0,2,1.4142135623730951,1
6,3,"(3.5, 4.5)",4.0,3,1.4142135623730951,1
6,3,"(4.5, 5.5)",5.0,0,6.4,1
6,3,"(4.5, 5.5)",5.0,1,18.2,1
6,3,"(4.5, 5.5)",5.0,2,1.131370849898476,1
6,3,"(4.5, 5.5)",5.0,3,1.131370849898476,1
6,3,"(5.5, 6.5)",6.0,0,5.333333333333333,1
6,3,"(5.5, 6.5)",6.0,1,15.166666666666666,1
6,3,"(5.5, 6.5)",6.0,2,2.592724864350674,1
6,3,"(5.5, 6.5)",6.0,3,0.9428090415820635,1
6,3,"(6.5, 7.5)",7.0,0,13.0,1
6,3,"(6.5, 7.5)",7.0,1,6.428571428571429,1
6,3,"(6.5, 7.5)",7.0,2,9.091372900969898,1
6,3,"(6.5, 7.5)",7.0,3,18.384776310850235,1
6,3,"(7.5, 8.5)",8.0,0,5.625,1
6,3,"(7.5, 8.5)",8.0,1,11.375,1
6,3,"(7.5, 8.5)",8.0,2,7.95495128834866,1
6,3,"(7.5, 8.5)",8.0,3,1.9445436482630056,1
6,3,"(8.5, 9.5)",9.0,0,5.0,1
6,3,"(8.5, 9.5)",9.0,1,3.5555555555555554,1
6,3,"(8.5, 9.5)",9.0,2,7.0710678118654755,1
6,3,"(8.5, 9.5)",9.0,3,1.257078722109418,1
6,3,"(9.5, 10.5)",10.0,0,4.5,1
6,3,"(9.5, 10.5)",10.0,1,1.1,1
6,3,"(9.5, 10.5)",10.0,2,6.363961030678928,1
6,3,"(9.5, 10.5)",10.0,3,1.131370849898476,1
6,3,"(10.5, 11.5)",11.0,0,4.090909090909091,1
6,3,"(10.5, 11.5)",11.0,1,1.0,1
6,3,"(10.5, 11.5)",11.0,2,5.785419118799026,1
6,3,"(10.5, 11.5)",11.0,3,1.02851895445316,1
6,3,"(11.5, 12.5)",12.0,0,3.75,1
6,3,"(11.5, 12.5)",12.0,1,0.9166666666666666,1
6,3,"(11.5, 12.5)",12.0,2,5.303300858899107,1
6,3,"(11.5, 12.5)",12.0,3,0.9428090415820635,1
6,3,"(12.5, 13.5)",13.0,0,3.4615384615384617,1
6,3,"(12.5, 13.5)",13.0,1,0.8461538461538461,1
6,3,"(12.5, 13.5)",13.0,2,3.4811410766106956,1
6,3,"(12.5, 13.5)",13.0,3,0.8702852691526739,1
6,3,"(13.5, 14.5)",14.0,0,3.2142857142857144,1
6,3,"(13.5, 14.5)",14.0,1,2.2857142857142856,1
6,3,"(13.5, 14.5)",14.0,2,4.545686450484949,1
6,3,"(13.5, 14.5)",14.0,3,6.464976285134149,1
6,3,"(14.5, 15.5)",15.0,0,3.0,1
6,3,"(14.5, 15.5)",15.0,1,4.266666666666667,1
6,3,"(14.5, 15.5)",15.0,2,4.242640687119286,1
6,3,"(14.5, 15.5)",15.0,3,8.579562278396775,1
6,3,"(15.5, 16.5)",16.0,0,2.8125,1
6,3,"(15.5, 16.5)",16.0,1,5.6875,1
6,3,"(15.5, 16.5)",16.0,2,3.97747564417433,1
6,3,"(15.5, 16.5)",16.0,3,5.656854249492381,1
6,3,"(16.5, 17.5)",17.0,0,2.6470588235294117,1
6,3,"(16.5, 17.5)",17.0,1,5.352941176470588,1
6,3,"(16.5, 17.5)",17.0,2,3.7435064886346634,1
6,3,"(16.5, 17.5)",17.0,3,5.324098117169299,1
6,3,"(17.5, 18.5)",18.0,0,7.111111111111111,1
6,3,"(17.5, 18.5)",18.0,1,1.7777777777777777,1
6,3,"(17.5, 18.5)",18.0,2,3.5355339059327378,1
6,3,"(17.5, 18.5)",18.0,3,5.028314888437672,1
6,3,"(18.5, 19.5)",19.0,0,6.7368421052631575,1
6,3,"(18.5, 19.5)",19.0,1,0.5789473684210527,1
6,3,"(18.5, 19.5)",19.0,2,3.349453174041541,1
6,3,"(18.5, 19.5)",19.0,3,1.7119427333990098,1
6,3,"(19.5, 20.5)",20.0,0,2.25,1
6,3,"(19.5, 20.5)",20.0,1,0.55,1
6,3,"(19.5, 20.5)",20.0,2,3.181980515339464,1
6,3,"(19.5, 20.5)",20.0,3,0.565685424949238,1
6,3,"(20.5, 21.5)",21.0,0,2.142857142857143,1
6,3,"(20.5, 21.5)",21.0,1,0.2857142857142857,1
6,3,"(20.5, 21.5)",21.0,2,0.26937401188058957,1
6,3,"(20.5, 21.5)",21.0,3,0.5387480237611791,1
6,3,"(21.5, 22.5)",22.0,0,2.0454545454545454,1
6,3,"(21.5, 22.5)",22.0,1,0.5,1
6,3,"(21.5, 22.5)",22.0,2,0.25712973861329,1
6,3,"(21.5, 22.5)",22.0,3,0.51425947722658,1
6,3,"(22.5, 23.5)",23.0,0,1.9565217391304348,1
6,3,"(22.5, 23.5)",23.0,1,0.2608695652173913,1
6,3,"(22.5, 23.5)",23.0,2,0.2459501847605383,1
6,3,"(22.5, 23.5)",23.0,3,0.4919003695210766,1
6,3,"(23.5, 24.5)",24.0,0,1.875,1
6,3,"(23.5, 24.5)",24.0,1,3.7916666666666665,1
6,3,"(23.5, 24.5)",24.0,2,0.6481812160876685,1
6,3,"(23.5, 24.5)",24.0,3,0.47140452079103173,1
6,3,"(24.5, 25.5)",25.0,0,3.64,1
6,3,"(24.5, 25.5)",25.0,1,3.64,1
6,3,"(24.5, 25.5)",25.0,2,3.6203867196751234,1
6,3,"(24.5, 25.5)",25.0,3,0.4525483399593904,1
6,4,"(1.5, 2.5)",2.0,0,5.5,1
6,4,"(1.5, 2.5)",2.0,1,3.0,1
6,4,"(1.5, 2.5)",2.0,2,2.8284271247461903,1
6,4,"(1.5, 2.5)",2.0,3,2.8284271247461903,1
6,4,"(2.5, 3.5)",3.0,0,10.666666666666666,1
6,4,"(2.5, 3.5)",3.0,1,30.333333333333332,1
6,4,"(2.5, 3.5)",3.0,2,1.885618083164127,1
6,4,"(2.5, 3.5)",3.0,3,1.885618083164127,1
6,4,"(3.5, 4.5)",4.0,0,8.0,1
6,4,"(3.5, 4.5)",4.0,1,22.75,1
6,4,"(3.5, 4.5)",4.0,2,1.4142135623730951,1
6,4,"(3.5, 4.5)",4.0,3,1.4142135623730951,1
6,4,"(4.5, 5.5)",5.0,0,6.4,1
6,4,"(4.5, 5.5)",5.0,1,18.2,1
6,4,"(4.5, 5.5)",5.0,2,12.727922061357855,1
6,4,"(4.5, 5.5)",5.0,3,25.73868683519033,1
6,4,"(5.5, 6.5)",6.0,0,15.166666666666666,1
6,4,"(5.5, 6.5)",6.0,1,15.166666666666666,1
6,4,"(5.5, 6.5)",6.0,2,10.606601717798213,1
6,4,"(5.5, 6.5)",6.0,3,0.9428090415820635,1
6,4,"(6.5, 7.5)",7.0,0,13.0,1
6,4,"(6.5, 7.5)",7.0,1,13.0,1
6,4,"(6.5, 7.5)",7.0,2,9.091372900969898,1
6,4,"(6.5, 7.5)",7.0,3,18.384776310850235,1
6,4,"(7.5, 8.5)",8.0,0,11.375,1
6,4,"(7.5, 8.5)",8.0,1,11.375,1
6,4,"(7.5, 8.5)",8.0,2,11.313708498984761,1
6,4,"(7.5, 8.5)",8.0,3,16.086679271993955,1
6,4,"(8.5, 9.5)",9.0,0,10.11111111111111,1
6,4,"(8.5, 9.5)",9.0,1,10.11111111111111,1
6,4,"(8.5, 9.5)",9.0,2,10.056629776875344,1
6,4,"(8.5, 9.5)",9.0,3,14.299270463994626,1
6,4,"(9.5, 10.5)",10.0,0,9.1,1
6,4,"(9.5, 10.5)",10.0,1,9.1,1
6,4,"(9.5, 10.5)",10.0,2,9.050966799187808,1
6,4,"(9.5, 10.5)",10.0,3,12.869343417595164,1
6,4,"(10.5, 11.5)",11.0,0,8.272727272727273,1
6,4,"(10.5, 11.5)",11.0,1,8.272727272727273,1
6,4,"(10.5, 11.5)",11.0,2,8.22815163562528,1
6,4,"(10.5, 11.5)",11.0,3,11.699403106904695,1
6,4,"(11.5, 12.5)",12.0,0,7.583333333333333,1
6,4,"(11.5, 12.5)",12.0,1,7.583333333333333,1
6,4,"(11.5, 12.5)",12.0,2,10.72445284799597,1
6,4,"(11.5, 12.5)",12.0,3,10.72445284799597,1
6,4,"(12.5, 13.5)",13.0,0,7.0,1
6,4,"(12.5, 13.5)",13.0,1,9.846153846153847,1
6,4,"(12.5, 13.5)",13.0,2,6.962282153221391,1
6,4,"(12.5, 13.5)",13.0,3,9.899494936611664,1
6,4,"(13.5, 14.5)",14.0,0,6.5,1
6,4,"(13.5, 14.5)",14.0,1,9.142857142857142,1
6,4,"(13.5, 14.5)",14.0,2,9.192388155425117,1
6,4,"(13.5, 14.5)",14.0,3,9.192388155425117,1
6,4,"(14.5, 15.5)",15.0,0,6.066666666666666,1
6,4,"(14.5, 15.5)",15.0,1,8.533333333333333,1
6,4,"(14.5, 15.5)",15.0,2,8.579562278396775,1
6,4,"(14.5, 15.5)",15.0,3,8.579562278396775,1
6,4,"(15.5, 16.5)",16.0,0,8.0,1
6,4,"(15.5, 16.5)",16.0,1,8.0,1
6,4,"(15.5, 16.5)",16.0,2,5.656854249492381,1
6,4,"(15.5, 16.5)",16.0,3,8.043339635996977,1
6,4,"(16.5, 17.5)",17.0,0,5.352941176470588,1
6,4,"(16.5, 17.5)",17.0,1,5.352941176470588,1
6,4,"(16.5, 17.5)",17.0,2,5.324098117169299,1
6,4,"(16.5, 17.5)",17.0,3,7.570202010350096,1
6,4,"(17.5, 18.5)",18.0,0,5.055555555555555,1
6,4,"(17.5, 18.5)",18.0,1,5.055555555555555,1
6,4,"(17.5, 18.5)",18.0,2,7.149635231997313,1
6,4,"(17.5, 18.5)",18.0,3,7.149635231997313,1
6,4,"(18.5, 19.5)",19.0,0,4.7894736842105265,1
6,4,"(18.5, 19.5)",19.0,1,6.7368421052631575,1
6,4,"(18.5, 19.5)",19.0,2,6.77333864083956,1
6,4,"(18.5, 19.5)",19.0,3,6.77333864083956,1
6,4,"(19.5, 20.5)",20.0,0,4.55,1
6,4,"(19.5, 20.5)",20.0,1,4.55,1
6,4,"(19.5, 20.5)",20.0,2,4.525483399593904,1
6,4,"(19.5, 20.5)",20.0,3,6.434671708797582,1
6,4,"(20.5, 21.5)",21.0,0,4.333333333333333,1
6,4,"(20.5, 21.5)",21.0,1,4.333333333333333,1
6,4,"(20.5, 21.5)",21.0,2,4.309984190089433,1
6,4,"(20.5, 21.5)",21.0,3,6.128258770283411,1
6,4,"(21.5, 22.5)",22.0,0,4.136363636363637,1
6,4,"(21.5, 22.5)",22.0,1,5.818181818181818,1
6,4,"(21.5, 22.5)",22.0,2,5.8497015534523475,1
6,4,"(21.5, 22.5)",22.0,3,5.8497015534523475,1
6,4,"(22.5, 23.5)",23.0,0,3.9565217391304346,1
6,4,"(22.5, 23.5)",23.0,1,3.9565217391304346,1
6,4,"(22.5, 23.5)",23.0,2,5.595366703302245,1
6,4,"(22.5, 23.5)",23.0,3,3.9352029561686126,1
6,4,"(23.5, 24.5)",24.0,0,3.7916666666666665,1
6,4,"(23.5, 24.5)",24.0,1,3.7916666666666665,1
6,4,"(23.5, 24.5)",24.0,2,0.23570226039551587,1
6,4,"(23.5, 24.5)",24.0,3,3.771236166328254,1
6,4,"(24.5, 25.5)",25.0,0,3.64,1
6,4,"(24.5, 25.5)",25.0,1,3.64,1
6,4,"(24.5, 25.5)",25.0,2,5.147737367038065,1
6,4,"(24.5, 25.5)",25.0,3,3.6203867196751234,1
6,5,"(1.5, 2.5)",2.0,0,16.0,1
6,5,"(1.5, 2.5)",2.0,1,3.0,1
6,5,"(1.5, 2.5)",2.0,2,2.8284271247461903,1
6,5,"(1.5, 2.5)",2.0,3,2.8284271247461903,1
6,5,"(2.5, 3.5)",3.0,0,30.333333333333332,1
6,5,"(2.5, 3.5)",3.0,1,2.0,1
6,5,"(2.5, 3.5)",3.0,2,1.885618083164127,1
6,5,"(2.5, 3.5)",3.0,3,1.885618083164127,1
6,5,"(3.5, 4.5)",4.0,0,22.75,1
6,5,"(3.5, 4.5)",4.0,1,32.0,1
6,5,"(3.5, 4.5)",4.0,2,1.4142135623730951,1
6,5,"(3.5, 4.5)",4.0,3,32.17335854398791,1
6,5,"(4.5, 5.5)",5.0,0,18.2,1
6,5,"(4.5, 5.5)",5.0,1,25.6,1
6,5,"(4.5, 5.5)",5.0,2,12.727922061357855,1
6,5,"(4.5, 5.5)",5.0,3,25.73868683519033,1
6,5,"(5.5, 6.5)",6.0,0,15.166666666666666,1
6,5,"(5.5, 6.5)",6.0,1,15.166666666666666,1
6,5,"(5.5, 6.5)",6.0,2,21.44890569599194,1
6,5,"(5.5, 6.5)",6.0,3,21.44890569599194,1
6,5,"(6.5, 7.5)",7.0,0,18.285714285714285,1
6,5,"(6.5, 7.5)",7.0,1,0.8571428571428571,1
6,5,"(6.5, 7.5)",7.0,2,18.384776310850235,1
6,5,"(6.5, 7.5)",7.0,3,18.384776310850235,1
6,5,"(7.5, 8.5)",8.0,0,16.0,1
6,5,"(7.5, 8.5)",8.0,1,11.375,1
6,5,"(7.5, 8.5)",8.0,2,16.086679271993955,1
6,5,"(7.5, 8.5)",8.0,3,0.7071067811865476,1
6,5,"(8.5, 9.5)",9.0,0,14.222222222222221,1
6,5,"(8.5, 9.5)",9.0,1,10.11111111111111,1
6,5,"(8.5, 9.5)",9.0,2,14.299270463994626,1
6,5,"(8.5, 9.5)",9.0,3,14.299270463994626,1
6,5,"(9.5, 10.5)",10.0,0,0.6,1
6,5,"(9.5, 10.5)",10.0,1,0.6,1
6,5,"(9.5, 10.5)",10.0,2,0.565685424949238,1
6,5,"(9.5, 10.5)",10.0,3,0.565685424949238,1
6,5,"(10.5, 11.5)",11.0,0,11.636363636363637,1
6,5,"(10.5, 11.5)",11.0,1,11.636363636363637,1
6,5,"(10.5, 11.5)",11.0,2,11.699403106904695,1
6,5,"(10.5, 11.5)",11.0,3,11.699403106904695,1
6,5,"(11.5, 12.5)",12.0,0,10.666666666666666,1
6,5,"(11.5, 12.5)",12.0,1,10.666666666666666,1
6,5,"(11.5, 12.5)",12.0,2,10.72445284799597,1
6,5,"(11.5, 12.5)",12.0,3,10.72445284799597,1
6,5,"(12.5, 13.5)",13.0,0,9.846153846153847,1
6,5,"(12.5, 13.5)",13.0,1,7.0,1
6,5,"(12.5, 13.5)",13.0,2,9.899494936611664,1
6,5,"(12.5, 13.5)",13.0,3,9.899494936611664,1
6,5,"(13.5, 14.5)",14.0,0,9.142857142857142,1
6,5,"(13.5, 14.5)",14.0,1,0.42857142857142855,1
6,5,"(13.5, 14.5)",14.0,2,1.6162440712835373,1
6,5,"(13.5, 14.5)",14.0,3,0.8081220356417687,1
6,5,"(14.5, 15.5)",15.0,0,8.533333333333333,1
6,5,"(14.5, 15.5)",15.0,1,8.533333333333333,1
6,5,"(14.5, 15.5)",15.0,2,8.579562278396775,1
6,5,"(14.5, 15.5)",15.0,3,8.579562278396775,1
6,5,"(15.5, 16.5)",16.0,0,8.0,1
6,5,"(15.5, 16.5)",16.0,1,4.0,1
6,5,"(15.5, 16.5)",16.0,2,1.4142135623730951,1
6,5,"(15.5, 16.5)",16.0,3,8.043339635996977,1
6,5,"(16.5, 17.5)",17.0,0,7.529411764705882,1
6,5,"(16.5, 17.5)",17.0,1,7.529411764705882,1
6,5,"(16.5, 17.5)",17.0,2,7.570202010350096,1
6,5,"(16.5, 17.5)",17.0,3,0.6655122646461624,1
6,5,"(17.5, 18.5)",18.0,0,5.055555555555555,1
6,5,"(17.5, 18.5)",18.0,1,7.111111111111111,1
6,5,"(17.5, 18.5)",18.0,2,7.149635231997313,1
6,5,"(17.5, 18.5)",18.0,3,7.149635231997313,1
6,5,"(18.5, 19.5)",19.0,0,6.7368421052631575,1
6,5,"(18.5, 19.5)",19.0,1,6.7368421052631575,1
6,5,"(18.5, 19.5)",19.0,2,6.77333864083956,1
6,5,"(18.5, 19.5)",19.0,3,4.763666736414637,1
6,5,"(19.5, 20.5)",20.0,0,0.4,1
6,5,"(19.5, 20.5)",20.0,1,6.4,1
6,5,"(19.5, 20.5)",20.0,2,3.181980515339464,1
6,5,"(19.5, 20.5)",20.0,3,4.525483399593904,1
6,5,"(20.5, 21.5)",21.0,0,0.38095238095238093,1
6,5,"(20.5, 21.5)",21.0,1,6.095238095238095,1
6,5,"(20.5, 21.5)",21.0,2,6.128258770283411,1
6,5,"(20.5, 21.5)",21.0,3,6.128258770283411,1
6,5,"(21.5, 22.5)",22.0,0,5.818181818181818,1
6,5,"(21.5, 22.5)",22.0,1,5.818181818181818,1
6,5,"(21.5, 22.5)",22.0,2,4.11407581781264,1
6,5,"(21.5, 22.5)",22.0,3,0.25712973861329,1
6,5,"(22.5, 23.5)",23.0,0,5.565217391304348,1
6,5,"(22.5, 23.5)",23.0,1,1.9565217391304348,1
6,5,"(22.5, 23.5)",23.0,2,3.9352029561686126,1
6,5,"(22.5, 23.5)",23.0,3,5.595366703302245,1
6,6,"(1.5, 2.5)",2.0,0,16.0,1
6,6,"(1.5, 2.5)",2.0,1,22.5,1
6,6,"(1.5, 2.5)",2.0,2,4.242640687119285,1
6,6,"(1.5, 2.5)",2.0,3,64.34671708797582,1
6,6,"(2.5, 3.5)",3.0,0,42.666666666666664,1
6,6,"(2.5, 3.5)",3.0,1,30.333333333333332,1
6,6,"(2.5, 3.5)",3.0,2,42.89781139198388,1
6,6,"(2.5, 3.5)",3.0,3,42.89781139198388,1
6,6,"(3.5, 4.5)",4.0,0,32.0,1
6,6,"(3.5, 4.5)",4.0,1,1.5,1
6,6,"(3.5, 4.5)",4.0,2,32.17335854398791,1
6,6,"(3.5, 4.5)",4.0,3,32.17335854398791,1
6,6,"(4.5, 5.5)",5.0,0,18.2,1
6,6,"(4.5, 5.5)",5.0,1,25.6,1
6,6,"(4.5, 5.5)",5.0,2,25.73868683519033,1
6,6,"(4.5, 5.5)",5.0,3,25.73868683519033,1
6,6,"(5.5, 6.5)",6.0,0,15.166666666666666,1
6,6,"(5.5, 6.5)",6.0,1,10.666666666666666,1
6,6,"(5.5, 6.5)",6.0,2,21.44890569599194,1
6,6,"(5.5, 6.5)",6.0,3,21.44890569599194,1
6,6,"(6.5, 7.5)",7.0,0,13.0,1
6,6,"(6.5, 7.5)",7.0,1,13.0,1
6,6,"(6.5, 7.5)",7.0,2,18.384776310850235,1
6,6,"(6.5, 7.5)",7.0,3,18.384776310850235,1
6,6,"(7.5, 8.5)",8.0,0,11.375,1
6,6,"(7.5, 8.5)",8.0,1,16.0,1
6,6,"(7.5, 8.5)",8.0,2,11.313708498984761,1
6,6,"(7.5, 8.5)",8.0,3,16.086679271993955,1
6,6,"(8.5, 9.5)",9.0,0,10.11111111111111,1
6,6,"(8.5, 9.5)",9.0,1,10.11111111111111,1
6,6,"(8.5, 9.5)",9.0,2,10.056629776875344,1
6,6,"(8.5, 9.5)",9.0,3,14.299270463994626,1
6,6,"(9.5, 10.5)",10.0,0,9.1,1
6,6,"(9.5, 10.5)",10.0,1,9.1,1
6,6,"(9.5, 10.5)",10.0,2,0.565685424949238,1
6,6,"(9.5, 10.5)",10.0,3,12.869343417595164,1
6,6,"(10.5, 11.5)",11.0,0,8.272727272727273,1
6,6,"(10.5, 11.5)",11.0,1,8.272727272727273,1
6,6,"(10.5, 11.5)",11.0,2,8.22815163562528,1
6,6,"(10.5, 11.5)",11.0,3,11.699403106904695,1
6,6,"(11.5, 12.5)",12.0,0,7.583333333333333,1
6,6,"(11.5, 12.5)",12.0,1,7.583333333333333,1
6,6,"(11.5, 12.5)",12.0,2,7.542472332656508,1
6,6,"(11.5, 12.5)",12.0,3,10.72445284799597,1
6,6,"(12.5, 13.5)",13.0,0,7.0,1
6,6,"(12.5, 13.5)",13.0,1,7.0,1
6,6,"(12.5, 13.5)",13.0,2,6.962282153221391,1
6,6,"(12.5, 13.5)",13.0,3,9.899494936611664,1
6,6,"(13.5, 14.5)",14.0,0,6.5,1
6,6,"(13.5, 14.5)",14.0,1,1.1428571428571428,1
6,6,"(13.5, 14.5)",14.0,2,0.4040610178208843,1
6,6,"(13.5, 14.5)",14.0,3,0.4040610178208843,1
6,6,"(14.5, 15.5)",15.0,0,6.066666666666666,1
6,6,"(14.5, 15.5)",15.0,1,4.266666666666667,1
6,6,"(14.5, 15.5)",15.0,2,6.033977866125206,1
6,6,"(14.5, 15.5)",15.0,3,8.579562278396775,1
6,6,"(15.5, 16.5)",16.0,0,5.6875,1
6,6,"(15.5, 16.5)",16.0,1,1.0,1
6,6,"(15.5, 16.5)",16.0,2,0.5303300858899106,1
6,6,"(15.5, 16.5)",16.0,3,0.3535533905932738,1
6,6,"(16.5, 17.5)",17.0,0,5.352941176470588,1
6,6,"(16.5, 17.5)",17.0,1,3.764705882352941,1
6,6,"(16.5, 17.5)",17.0,2,5.324098117169299,1
6,6,"(16.5, 17.5)",17.0,3,7.570202010350096,1
6,6,"(17.5, 18.5)",18.0,0,5.055555555555555,1
6,6,"(17.5, 18.5)",18.0,1,3.5555555555555554,1
6,6,"(17.5, 18.5)",18.0,2,7.149635231997313,1
6,6,"(17.5, 18.5)",18.0,3,7.149635231997313,1
6,6,"(18.5, 19.5)",19.0,0,4.7894736842105265,1
6,6,"(18.5, 19.5)",19.0,1,3.3684210526315788,1
6,6,"(18.5, 19.5)",19.0,2,0.2977291710259148,1
6,6,"(18.5, 19.5)",19.0,3,1.1909166841036591,1
6,6,"(19.5, 20.5)",20.0,0,4.55,1
6,6,"(19.5, 20.5)",20.0,1,3.2,1
6,6,"(19.5, 20.5)",20.0,2,6.434671708797582,1
6,6,"(19.5, 20.5)",20.0,3,6.434671708797582,1
6,6,"(20.5, 21.5)",21.0,0,4.333333333333333,1
6,6,"(20.5, 21.5)",21.0,1,3.0476190476190474,1
6,6,"(20.5, 21.5)",21.0,2,0.26937401188058957,1
6,6,"(20.5, 21.5)",21.0,3,6.128258770283411,1
6,6,"(21.5, 22.5)",22.0,0,4.136363636363637,1
6,6,"(21.5, 22.5)",22.0,1,0.36363636363636365,1
6,6,"(21.5, 22.5)",22.0,2,0.385694607919935,1
6,6,"(21.5, 22.5)",22.0,3,5.8497015534523475,1
6,6,"(22.5, 23.5)",23.0,0,3.9565217391304346,1
6,6,"(22.5, 23.5)",23.0,1,3.9565217391304346,1
6,6,"(22.5, 23.5)",23.0,2,0.36892527714080736,1
6,6,"(22.5, 23.5)",23.0,3,5.595366703302245,1
6,6,"(23.5, 24.5)",24.0,0,3.7916666666666665,1
6,6,"(23.5, 24.5)",24.0,1,0.25,1
6,6,"(23.5, 24.5)",24.0,2,0.23570226039551587,1
6,6,"(23.5, 24.5)",24.0,3,5.362226423997985,1
6,6,"(24.5, 25.5)",25.0,0,3.64,1
6,6,"(24.5, 25.5)",25.0,1,0.24,1
6,6,"(24.5, 25.5)",25.0,2,0.2262741699796952,1
6,6,"(24.5, 25.5)",25.0,3,5.147737367038065,1
6,7,"(1.5, 2.5)",2.0,0,16.0,1
6,7,"(1.5, 2.5)",2.0,1,45.5,1
6,7,"(1.5, 2.5)",2.0,2,31.81980515339464,1
6,7,"(1.5, 2.5)",2.0,3,2.8284271247461903,1
6,7,"(2.5, 3.5)",3.0,0,10.666666666666666,1
6,7,"(2.5, 3.5)",3.0,1,15.0,1
6,7,"(2.5, 3.5)",3.0,2,21.213203435596427,1
6,7,"(2.5, 3.5)",3.0,3,7.542472332656508,1
6,7,"(3.5, 4.5)",4.0,0,8.0,1
6,7,"(3.5, 4.5)",4.0,1,22.75,1
6,7,"(3.5, 4.5)",4.0,2,22.627416997969522,1
6,7,"(3.5, 4.5)",4.0,3,1.4142135623730951,1
