subj,bands,freq,side,rois
1,9,2.5955427380922007,0,6
1,10,2.4688535993934706,0,6
1,11,2.359071298478354,0,6
1,12,0.6928203230275509,0,6
1,13,2.1773242158072694,0,6
1,14,2.1009029257555607,0,6
1,1,2.0,1,6
1,2,5.059644256269407,1,6
1,3,1.3093073414159542,1,6
1,4,1.1547005383792515,1,6
1,5,1.044465935734187,1,6
1,6,0.9607689228305228,1,6
1,7,0.8944271909999159,1,6
1,8,0.8401680504168059,1,6
1,9,0.7947194142390263,1,6
1,10,0.8728715609439694,1,6
1,11,0.8340576562282991,1,6
1,12,0.6928203230275509,1,6
1,13,0.6666666666666666,1,6
1,14,0.6432675209026769,1,6
2,1,2.0,0,6
2,2,1.5491933384829668,0,6
2,3,1.3093073414159542,0,6
2,4,1.1547005383792515,0,6
2,5,4.824181513244218,0,6
2,6,0.9607689228305228,0,6
2,7,0.8944271909999159,0,6
2,8,3.8805700005813275,0,6
2,9,0.7947194142390263,0,6
2,10,0.7559289460184544,0,6
2,11,0.7223151185146152,0,6
2,12,0.6928203230275509,0,6
2,13,0.6666666666666666,0,6
2,14,0.6432675209026769,0,6
2,1,2.309401076758503,1,6
2,2,1.7888543819998317,1,6
2,3,1.3093073414159542,1,6
2,4,1.1547005383792515,1,6
2,5,1.044465935734187,1,6
2,6,0.9607689228305228,1,6
2,7,0.8944271909999159,1,6
2,8,0.8401680504168059,1,6
2,9,0.7947194142390263,1,6
2,10,0.7559289460184544,1,6
2,11,0.7223151185146152,1,6
2,12,0.6928203230275509,1,6
2,13,0.6666666666666666,1,6
2,14,0.6432675209026769,1,6
3,1,2.0,0,6
3,2,1.5491933384829668,0,6
3,3,1.3093073414159542,0,6
3,4,1.1547005383792515,0,6
3,5,1.044465935734187,0,6
3,6,0.9607689228305228,0,6
3,7,0.8944271909999159,0,6
3,8,0.8401680504168059,0,6
3,9,0.7947194142390263,0,6
3,10,0.7559289460184544,0,6
3,11,0.7223151185146152,0,6
3,12,0.6928203230275509,0,6
3,13,0.6666666666666666,0,6
3,14,0.6432675209026769,0,6
3,1,2.0,1,6
3,2,1.7888543819998317,1,6
3,3,1.3093073414159542,1,6
3,4,1.1547005383792515,1,6
3,5,1.044465935734187,1,6
3,6,0.9607689228305228,1,6
3,7,0.8944271909999159,1,6
3,8,0.8401680504168059,1,6
3,9,0.7947194142390263,1,6
3,10,0.7559289460184544,1,6
3,11,0.7223151185146152,1,6
3,12,0.6928203230275509,1,6
3,13,0.6666666666666666,1,6
3,14,0.6432675209026769,1,6
4,1,2.0,0,6
4,2,1.7888543819998317,0,6
4,3,1.5118578920369088,0,6
4,4,1.3333333333333333,0,6
4,5,1.2060453783110545,0,6
4,6,1.1094003924504583,0,6
4,7,1.0327955589886444,0,6
4,8,0.9701425001453319,0,6
4,9,0.7947194142390263,0,6
4,10,0.8728715609439694,0,6
4,11,0.7223151185146152,0,6
4,12,0.6928203230275509,0,6
4,13,0.6666666666666666,0,6
4,14,0.6432675209026769,0,6
4,1,9.237604307034012,1,6
4,2,1.7888543819998317,1,6
4,3,1.5118578920369088,1,6
4,4,1.3333333333333333,1,6
4,5,1.2060453783110545,1,6
4,6,1.1094003924504583,1,6
4,7,1.0327955589886444,1,6
4,8,0.9701425001453319,1,6
4,9,0.9176629354822471,1,6
4,10,0.8728715609439694,1,6
4,11,0.8340576562282991,1,6
4,12,0.8,1,6
4,13,0.769800358919501,1,6
4,14,0.8709883407113854,1,6
5,1,9.237604307034012,0,6
5,2,1.5491933384829668,0,6
5,3,6.047431568147635,0,6
5,4,1.1547005383792515,0,6
5,5,1.044465935734187,0,6
5,6,0.9607689228305228,0,6
5,7,0.8944271909999159,0,6
5,8,3.8805700005813275,0,6
5,9,0.7947194142390263,0,6
5,10,0.7559289460184544,0,6
5,11,0.7223151185146152,0,6
5,12,0.6928203230275509,0,6
5,13,0.6666666666666666,0,6
5,14,0.6432675209026769,0,6
5,1,2.0,1,6
5,2,1.5491933384829668,1,6
5,3,1.3093073414159542,1,6
5,4,1.1547005383792515,1,6
5,5,4.067610422035836,1,6
5,6,0.9607689228305228,1,6
5,7,0.8944271909999159,1,6
5,8,0.8401680504168059,1,6
5,9,0.7947194142390263,1,6
5,10,0.7559289460184544,1,6
5,11,0.7223151185146152,1,6
5,12,0.6928203230275509,1,6
5,13,0.6666666666666666,1,6
5,14,0.6432675209026769,1,6
6,1,2.0,0,6
6,2,1.7888543819998317,0,6
6,3,1.5118578920369088,0,6
6,4,1.1547005383792515,0,6
6,5,1.044465935734187,0,6
6,6,0.9607689228305228,0,6
6,7,0.8944271909999159,0,6
6,8,0.8401680504168059,0,6
6,9,0.7947194142390263,0,6
6,10,1.745743121887939,0,6
6,11,0.7223151185146152,0,6
6,12,2.262741699796952,0,6
6,13,2.1773242158072694,0,6
6,14,0.6432675209026769,0,6
6,1,2.0,1,6
6,2,1.7888543819998317,1,6
6,3,1.5118578920369088,1,6
6,4,1.3333333333333333,1,6
6,5,1.2060453783110545,1,6
6,6,0.9607689228305228,1,6
6,7,0.8944271909999159,1,6
6,8,0.8401680504168059,1,6
6,9,0.7947194142390263,1,6
6,10,1.745743121887939,1,6
6,11,1.978141420187361,1,6
6,12,0.6928203230275509,1,6
6,13,1.8257418583505538,1,6
6,14,1.7616606585441104,1,6
7,1,2.0,0,6
7,2,1.5491933384829668,0,6
7,3,1.3093073414159542,0,6
7,4,1.1547005383792515,0,6
7,5,1.044465935734187,0,6
7,6,0.9607689228305228,0,6
7,7,0.8944271909999159,0,6
7,8,0.8401680504168059,0,6
7,9,2.5955427380922007,0,6
7,10,0.7559289460184544,0,6
7,11,2.359071298478354,0,6
7,12,2.262741699796952,0,6
7,13,2.1773242158072694,0,6
7,14,0.6432675209026769,0,6
7,1,2.0,1,6
7,2,1.5491933384829668,1,6
7,3,1.3093073414159542,1,6
7,4,1.1547005383792515,1,6
7,5,3.411211461689767,1,6
7,6,0.9607689228305228,1,6
7,7,0.8944271909999159,1,6
7,8,0.8401680504168059,1,6
7,9,0.7947194142390263,1,6
7,10,0.7559289460184544,1,6
7,11,2.359071298478354,1,6
7,12,2.6981475126464085,1,6
7,13,2.1773242158072694,1,6
7,14,2.1009029257555607,1,6
8,1,2.0,0,6
8,2,1.5491933384829668,0,6
8,3,1.3093073414159542,0,6
8,4,1.1547005383792515,0,6
8,5,1.044465935734187,0,6
8,6,0.9607689228305228,0,6
8,7,2.9211869733608857,0,6
8,8,2.7439773622801416,0,6
8,9,0.7947194142390263,0,6
8,10,2.943920288775949,0,6
8,11,0.7223151185146152,0,6
8,12,0.6928203230275509,0,6
8,13,0.6666666666666666,0,6
8,14,0.6432675209026769,0,6
8,1,2.0,1,6
8,2,6.0332412515993425,1,6
8,3,5.0990195135927845,1,6
8,4,4.496912521077347,1,6
8,5,1.044465935734187,1,6
8,6,0.9607689228305228,1,6
8,7,0.8944271909999159,1,6
8,8,0.8401680504168059,1,6
8,9,0.7947194142390263,1,6
8,10,2.943920288775949,1,6
8,11,2.8130132381950976,1,6
8,12,0.6928203230275509,1,6
8,13,0.6666666666666666,1,6
8,14,0.6432675209026769,1,6
9,1,2.0,0,6
9,2,1.5491933384829668,0,6
9,3,4.27617987059879,0,6
9,4,3.7712361663282534,0,6
9,5,4.067610422035836,0,6
9,6,3.1378581622109447,0,6
9,7,2.9211869733608857,0,6
9,8,2.7439773622801416,0,6
9,9,2.5955427380922007,0,6
9,10,2.4688535993934706,0,6
9,11,2.359071298478354,0,6
9,12,0.6928203230275509,0,6
9,13,2.1773242158072694,0,6
9,14,2.1009029257555607,0,6
9,1,2.0,1,6
9,2,1.5491933384829668,1,6
9,3,1.3093073414159542,1,6
9,4,1.1547005383792515,1,6
9,5,1.044465935734187,1,6
9,6,0.9607689228305228,1,6
9,7,2.9211869733608857,1,6
9,8,0.8401680504168059,1,6
9,9,2.5955427380922007,1,6
9,10,2.943920288775949,1,6
9,11,2.8130132381950976,1,6
9,12,2.262741699796952,1,6
9,13,2.596293654566205,1,6
9,14,2.1009029257555607,1,6
10,1,2.0,0,6
10,2,2.5298221281347035,0,6
10,3,4.27617987059879,0,6
10,4,3.1622776601683795,0,6
10,5,2.860387767736777,0,6
10,6,2.6311740579210876,0,6
10,7,2.9211869733608857,0,6
10,8,2.3008949665421112,0,6
10,9,2.5955427380922007,0,6
10,10,2.4688535993934706,0,6
10,11,2.359071298478354,0,6
10,12,2.262741699796952,0,6
10,13,2.1773242158072694,0,6
10,14,0.6432675209026769,0,6
10,1,2.0,1,6
10,2,5.059644256269407,1,6
10,3,4.27617987059879,1,6
10,4,1.1547005383792515,1,6
10,5,1.044465935734187,1,6
10,6,0.9607689228305228,1,6
10,7,1.0327955589886444,1,6
10,8,0.9701425001453319,1,6
10,9,1.0760551736979407,1,6
10,10,0.8728715609439694,1,6
10,11,0.8340576562282991,1,6
10,12,0.6928203230275509,1,6
10,13,0.6666666666666666,1,6
10,14,0.7427813527082074,1,6
11,1,2.0,0,6
11,2,7.155417527999327,0,6
11,3,2.138089935299395,0,6
11,4,1.1547005383792515,0,6
11,5,1.044465935734187,0,6
11,6,0.9607689228305228,0,6
11,7,0.8944271909999159,0,6
11,8,0.8401680504168059,0,6
11,9,0.7947194142390263,0,6
11,10,0.7559289460184544,0,6
11,11,0.7223151185146152,0,6
11,12,0.6928203230275509,0,6
11,13,0.6666666666666666,0,6
11,14,0.6432675209026769,0,6
11,1,2.0,1,6
11,2,1.5491933384829668,1,6
11,3,1.3093073414159542,1,6
11,4,1.3333333333333333,1,6
11,5,1.044465935734187,1,6
11,6,1.3008872711759818,1,6
11,7,0.8944271909999159,1,6
11,8,1.3719886811400708,1,6
11,9,1.0760551736979407,1,6
11,10,3.491486243775878,1,6
11,11,3.3362306249131963,1,6
11,12,0.8,1,6
11,13,0.6666666666666666,1,6
11,14,0.6432675209026769,1,6
12,1,2.0,0,6
12,2,1.5491933384829668,0,6
12,3,1.3093073414159542,0,6
12,4,1.1547005383792515,0,6
12,5,1.044465935734187,0,6
12,6,0.9607689228305228,0,6
12,7,0.8944271909999159,0,6
12,8,0.8401680504168059,0,6
12,9,0.7947194142390263,0,6
12,10,0.7559289460184544,0,6
12,11,0.7223151185146152,0,6
12,12,0.6928203230275509,0,6
12,13,0.6666666666666666,0,6
12,14,0.6432675209026769,0,6
12,1,2.0,1,6
12,2,1.5491933384829668,1,6
12,3,1.3093073414159542,1,6
12,4,1.1547005383792515,1,6
12,5,1.044465935734187,1,6
12,6,0.9607689228305228,1,6
12,7,0.8944271909999159,1,6
12,8,0.8401680504168059,1,6
12,9,0.7947194142390263,1,6
12,10,0.7559289460184544,1,6
12,11,0.7223151185146152,1,6
12,12,0.6928203230275509,1,6
12,13,0.6666666666666666,1,6
12,14,0.6432675209026769,1,6
1,1,2.0,0,7
1,2,1.5491933384829668,0,7
1,3,1.3093073414159542,0,7
1,4,1.1547005383792515,0,7
1,5,1.044465935734187,0,7
1,6,0.9607689228305228,0,7
1,7,0.8944271909999159,0,7
1,8,0.8401680504168059,0,7
1,9,0.7947194142390263,0,7
1,10,0.7559289460184544,0,7
1,11,0.7223151185146152,0,7
1,12,0.6928203230275509,0,7
1,13,2.596293654566205,0,7
1,14,0.6432675209026769,0,7
1,1,2.0,1,7
1,2,1.5491933384829668,1,7
1,3,1.3093073414159542,1,7
1,4,1.1547005383792515,1,7
1,5,1.044465935734187,1,7
1,6,0.9607689228305228,1,7
1,7,0.8944271909999159,1,7
1,8,0.8401680504168059,1,7
1,9,0.7947194142390263,1,7
1,10,0.7559289460184544,1,7
1,11,0.7223151185146152,1,7
1,12,0.6928203230275509,1,7
1,13,0.6666666666666666,1,7
1,14,0.6432675209026769,1,7
2,1,2.309401076758503,0,7
2,2,1.7888543819998317,0,7
2,3,1.7728105208558367,0,7
2,4,1.3333333333333333,0,7
2,5,4.824181513244218,0,7
2,6,4.437601569801833,0,7
2,7,4.131182235954578,0,7
2,8,0.8401680504168059,0,7
2,9,0.7947194142390263,0,7
2,10,0.7559289460184544,0,7
2,11,0.7223151185146152,0,7
2,12,0.6928203230275509,0,7
2,13,3.079201435678004,0,7
2,14,2.9711254108328298,0,7
2,1,9.237604307034012,1,7
2,2,1.7888543819998317,1,7
2,3,6.047431568147635,1,7
2,4,5.333333333333333,1,7
2,5,4.824181513244218,1,7
2,6,4.437601569801833,1,7
2,7,4.131182235954578,1,7
2,8,3.8805700005813275,1,7
2,9,3.6706517419289884,1,7
2,10,3.491486243775878,1,7
2,11,3.3362306249131963,1,7
2,12,3.2,1,7
2,13,3.079201435678004,1,7
2,14,0.6432675209026769,1,7
3,1,2.0,0,7
3,2,1.5491933384829668,0,7
3,3,6.047431568147635,0,7
3,4,1.1547005383792515,0,7
3,5,1.044465935734187,0,7
3,6,0.9607689228305228,0,7
3,7,0.8944271909999159,0,7
3,8,0.8401680504168059,0,7
3,9,0.9176629354822471,0,7
3,10,0.7559289460184544,0,7
3,11,0.7223151185146152,0,7
3,12,3.2,0,7
3,13,0.6666666666666666,0,7
3,14,0.6432675209026769,0,7
3,1,2.0,1,7
3,2,1.7888543819998317,1,7
3,3,1.3093073414159542,1,7
3,4,1.1547005383792515,1,7
3,5,1.044465935734187,1,7
3,6,0.9607689228305228,1,7
3,7,0.8944271909999159,1,7
3,8,0.8401680504168059,1,7
3,9,0.7947194142390263,1,7
3,10,0.7559289460184544,1,7
3,11,0.7223151185146152,1,7
3,12,0.6928203230275509,1,7
3,13,0.6666666666666666,1,7
3,14,0.6432675209026769,1,7
4,1,2.309401076758503,0,7
4,2,1.7888543819998317,0,7
4,3,1.3093073414159542,0,7
4,4,1.3333333333333333,0,7
4,5,1.2060453783110545,0,7
4,6,1.1094003924504583,0,7
4,7,1.2110601416389966,0,7
4,8,1.137592917989042,0,7
4,9,0.9176629354822471,0,7
4,10,0.8728715609439694,0,7
4,11,0.8340576562282991,0,7
4,12,0.8,0,7
4,13,0.769800358919501,0,7
4,14,0.7427813527082074,0,7
4,1,2.309401076758503,1,7
4,2,1.7888543819998317,1,7
4,3,1.5118578920369088,1,7
4,4,1.3333333333333333,1,7
4,5,1.2060453783110545,1,7
4,6,1.1094003924504583,1,7
4,7,1.0327955589886444,1,7
4,8,0.9701425001453319,1,7
4,9,0.9176629354822471,1,7
4,10,0.8728715609439694,1,7
4,11,0.8340576562282991,1,7
4,12,0.8,1,7
4,13,0.769800358919501,1,7
4,14,0.7427813527082074,1,7
5,1,9.237604307034012,0,7
5,2,1.5491933384829668,0,7
5,3,1.3093073414159542,0,7
5,4,1.1547005383792515,0,7
5,5,1.044465935734187,0,7
5,6,0.9607689228305228,0,7
5,7,0.8944271909999159,0,7
5,8,0.8401680504168059,0,7
5,9,0.7947194142390263,0,7
5,10,0.7559289460184544,0,7
5,11,0.7223151185146152,0,7
5,12,0.6928203230275509,0,7
5,13,0.6666666666666666,0,7
5,14,0.6432675209026769,0,7
5,1,2.0,1,7
5,2,1.5491933384829668,1,7
5,3,1.3093073414159542,1,7
5,4,1.1547005383792515,1,7
5,5,1.044465935734187,1,7
5,6,0.9607689228305228,1,7
5,7,0.8944271909999159,1,7
5,8,0.8401680504168059,1,7
5,9,3.6706517419289884,1,7
5,10,3.491486243775878,1,7
5,11,3.3362306249131963,1,7
5,12,3.2,1,7
5,13,0.6666666666666666,1,7
5,14,0.6432675209026769,1,7
6,1,2.0,0,7
6,2,1.5491933384829668,0,7
6,3,1.3093073414159542,0,7
6,4,1.1547005383792515,0,7
6,5,1.044465935734187,0,7
6,6,0.9607689228305228,0,7
6,7,0.8944271909999159,0,7
6,8,0.8401680504168059,0,7
6,9,0.7947194142390263,0,7
6,10,2.943920288775949,0,7
6,11,2.359071298478354,0,7
6,12,0.6928203230275509,0,7
6,13,0.6666666666666666,0,7
6,14,0.6432675209026769,0,7
6,1,2.0,1,7
6,2,1.5491933384829668,1,7
6,3,1.3093073414159542,1,7
6,4,1.1547005383792515,1,7
6,5,1.044465935734187,1,7
6,6,0.9607689228305228,1,7
6,7,2.449489742783178,1,7
6,8,2.3008949665421112,1,7
6,9,0.7947194142390263,1,7
6,10,0.7559289460184544,1,7
6,11,0.7223151185146152,1,7
6,12,0.6928203230275509,1,7
6,13,1.8257418583505538,1,7
6,14,2.1009029257555607,1,7
7,1,2.0,0,7
7,2,1.5491933384829668,0,7
7,3,1.3093073414159542,0,7
7,4,1.1547005383792515,0,7
7,5,1.044465935734187,0,7
7,6,0.9607689228305228,0,7
7,7,0.8944271909999159,0,7
7,8,3.8805700005813275,0,7
7,9,0.7947194142390263,0,7
7,10,0.7559289460184544,0,7
7,11,0.8340576562282991,0,7
7,12,0.8,0,7
7,13,0.769800358919501,0,7
7,14,0.7427813527082074,0,7
7,1,7.788880963698615,1,7
7,2,1.5491933384829668,1,7
7,3,1.3093073414159542,1,7
7,4,1.1547005383792515,1,7
7,5,1.044465935734187,1,7
7,6,0.9607689228305228,1,7
7,7,0.8944271909999159,1,7
7,8,0.8401680504168059,1,7
7,9,0.7947194142390263,1,7
7,10,0.7559289460184544,1,7
7,11,0.7223151185146152,1,7
7,12,0.6928203230275509,1,7
7,13,0.6666666666666666,1,7
7,14,2.5051670740622303,1,7
8,1,2.0,0,7
8,2,1.5491933384829668,0,7
8,3,1.3093073414159542,0,7
8,4,4.496912521077347,0,7
8,5,4.067610422035836,0,7
8,6,0.9607689228305228,0,7
8,7,4.131182235954578,0,7
8,8,0.8401680504168059,0,7
8,9,0.7947194142390263,0,7
8,10,0.7559289460184544,0,7
8,11,0.7223151185146152,0,7
8,12,0.6928203230275509,0,7
8,13,0.6666666666666666,0,7
8,14,0.6432675209026769,0,7
8,1,2.0,1,7
8,2,6.0332412515993425,1,7
8,3,1.3093073414159542,1,7
8,4,1.1547005383792515,1,7
8,5,1.044465935734187,1,7
8,6,3.7416573867739413,1,7
8,7,0.8944271909999159,1,7
8,8,0.8401680504168059,1,7
8,9,0.7947194142390263,1,7
8,10,0.7559289460184544,1,7
8,11,0.7223151185146152,1,7
8,12,2.6981475126464085,1,7
8,13,0.6666666666666666,1,7
8,14,0.6432675209026769,1,7
9,1,2.0,0,7
9,2,1.5491933384829668,0,7
9,3,1.3093073414159542,0,7
9,4,1.1547005383792515,0,7
9,5,4.067610422035836,0,7
9,6,3.1378581622109447,0,7
9,7,2.9211869733608857,0,7
9,8,3.2719844670996188,0,7
9,9,3.094987458524033,0,7
9,10,0.7559289460184544,0,7
9,11,0.7223151185146152,0,7
9,12,0.6928203230275509,0,7
9,13,2.596293654566205,0,7
9,14,2.5051670740622303,0,7
9,1,2.0,1,7
9,2,1.5491933384829668,1,7
9,3,1.3093073414159542,1,7
9,4,1.1547005383792515,1,7
9,5,1.044465935734187,1,7
9,6,0.9607689228305228,1,7
9,7,0.8944271909999159,1,7
9,8,0.8401680504168059,1,7
9,9,3.094987458524033,1,7
9,10,2.943920288775949,1,7
9,11,0.7223151185146152,1,7
9,12,0.6928203230275509,1,7
9,13,0.6666666666666666,1,7
9,14,0.6432675209026769,1,7
10,1,2.0,0,7
10,2,1.5491933384829668,0,7
10,3,1.3093073414159542,0,7
10,4,1.1547005383792515,0,7
10,5,1.2060453783110545,0,7
10,6,1.1094003924504583,0,7
10,7,0.8944271909999159,0,7
10,8,0.9701425001453319,0,7
10,9,0.9176629354822471,0,7
10,10,0.8728715609439694,0,7
10,11,0.7223151185146152,0,7
10,12,0.6928203230275509,0,7
10,13,0.6666666666666666,0,7
10,14,0.6432675209026769,0,7
10,1,2.309401076758503,1,7
10,2,1.7888543819998317,1,7
10,3,1.5118578920369088,1,7
10,4,1.3333333333333333,1,7
10,5,1.044465935734187,1,7
10,6,1.3008872711759818,1,7
10,7,1.2110601416389966,1,7
10,8,0.8401680504168059,1,7
10,9,3.6706517419289884,1,7
10,10,3.491486243775878,1,7
10,11,0.7223151185146152,1,7
10,12,0.6928203230275509,1,7
10,13,0.6666666666666666,1,7
10,14,1.259447059844805,1,7
11,1,2.309401076758503,0,7
11,2,1.7888543819998317,0,7
11,3,1.3093073414159542,0,7
11,4,1.1547005383792515,0,7
11,5,1.2060453783110545,0,7
11,6,0.9607689228305228,0,7
11,7,1.0327955589886444,0,7
11,8,0.9701425001453319,0,7
11,9,0.7947194142390263,0,7
11,10,0.8728715609439694,0,7
11,11,0.8340576562282991,0,7
11,12,0.8,0,7
11,13,0.769800358919501,0,7
11,14,0.7427813527082074,0,7
11,1,2.309401076758503,1,7
11,2,1.7888543819998317,1,7
11,3,1.7728105208558367,1,7
11,4,1.3333333333333333,1,7
11,5,1.2060453783110545,1,7
11,6,1.1094003924504583,1,7
11,7,1.0327955589886444,1,7
11,8,0.9701425001453319,1,7
11,9,0.9176629354822471,1,7
11,10,1.023532631438318,1,7
11,11,0.8340576562282991,1,7
11,12,0.938083151964686,1,7
11,13,0.769800358919501,1,7
11,14,0.8709883407113854,1,7
12,1,2.0,0,7
12,2,6.0332412515993425,0,7
12,3,6.047431568147635,0,7
12,4,4.496912521077347,0,7
12,5,1.044465935734187,0,7
12,6,0.9607689228305228,0,7
12,7,2.9211869733608857,0,7
12,8,0.8401680504168059,0,7
12,9,0.7947194142390263,0,7
12,10,0.7559289460184544,0,7
12,11,0.7223151185146152,0,7
12,12,0.6928203230275509,0,7
12,13,0.6666666666666666,0,7
12,14,0.6432675209026769,0,7
12,1,2.309401076758503,1,7
12,2,1.5491933384829668,1,7
12,3,1.3093073414159542,1,7
12,4,1.1547005383792515,1,7
12,5,1.044465935734187,1,7
12,6,0.9607689228305228,1,7
12,7,0.8944271909999159,1,7
12,8,0.8401680504168059,1,7
12,9,0.7947194142390263,1,7
12,10,0.7559289460184544,1,7
12,11,0.7223151185146152,1,7
12,12,0.6928203230275509,1,7
12,13,3.079201435678004,1,7
12,14,0.6432675209026769,1,7
1,1,3.265986323710904,0,8
1,2,4.242640687119285,0,8
1,3,3.585685828003181,0,8
1,4,3.7712361663282534,0,8
1,5,1.044465935734187,0,8
1,6,0.9607689228305228,0,8
1,7,0.8944271909999159,0,8
1,8,0.8401680504168059,0,8
1,9,0.7947194142390263,0,8
1,10,0.7559289460184544,0,8
1,11,0.7223151185146152,0,8
1,12,0.6928203230275509,0,8
1,13,0.6666666666666666,0,8
1,14,0.6432675209026769,0,8
1,1,4.618802153517006,1,8
1,2,3.5777087639996634,1,8
1,3,3.0237157840738176,1,8
1,4,2.260776661041756,1,8
1,5,1.044465935734187,1,8
1,6,0.9607689228305228,1,8
1,7,0.8944271909999159,1,8
1,8,0.8401680504168059,1,8
1,9,0.7947194142390263,1,8
1,10,0.7559289460184544,1,8
1,11,0.7223151185146152,1,8
1,12,0.6928203230275509,1,8
1,13,0.6666666666666666,1,8
1,14,0.6432675209026769,1,8
2,1,2.70801280154532,0,8
2,2,1.5491933384829668,0,8
2,3,1.3093073414159542,0,8
2,4,1.1547005383792515,0,8
2,5,1.044465935734187,0,8
2,6,0.9607689228305228,0,8
2,7,4.131182235954578,0,8
2,8,3.8805700005813275,0,8
2,9,3.6706517419289884,0,8
2,10,3.491486243775878,0,8
2,11,3.3362306249131963,0,8
2,12,3.2,0,8
2,13,3.079201435678004,0,8
2,14,2.9711254108328298,0,8
2,1,2.0,1,8
2,2,1.5491933384829668,1,8
2,3,1.3093073414159542,1,8
2,4,1.1547005383792515,1,8
2,5,1.044465935734187,1,8
2,6,0.9607689228305228,1,8
2,7,0.8944271909999159,1,8
2,8,3.8805700005813275,1,8
2,9,3.6706517419289884,1,8
2,10,3.491486243775878,1,8
2,11,3.3362306249131963,1,8
2,12,3.2,1,8
2,13,3.079201435678004,1,8
2,14,2.9711254108328298,1,8
3,1,2.0,0,8
3,2,1.7888543819998317,0,8
3,3,1.3093073414159542,0,8
3,4,1.1547005383792515,0,8
3,5,1.044465935734187,0,8
3,6,3.7416573867739413,0,8
3,7,3.483293460696835,0,8
3,8,3.8805700005813275,0,8
3,9,3.094987458524033,0,8
3,10,3.491486243775878,0,8
3,11,3.3362306249131963,0,8
3,12,3.2,0,8
3,13,3.079201435678004,0,8
3,14,0.6432675209026769,0,8
3,1,2.0,1,8
3,2,1.5491933384829668,1,8
3,3,1.3093073414159542,1,8
3,4,1.1547005383792515,1,8
3,5,1.044465935734187,1,8
3,6,0.9607689228305228,1,8
3,7,1.0327955589886444,1,8
3,8,0.8401680504168059,1,8
3,9,0.7947194142390263,1,8
3,10,0.7559289460184544,1,8
3,11,0.7223151185146152,1,8
3,12,0.6928203230275509,1,8
3,13,0.6666666666666666,1,8
3,14,0.7427813527082074,1,8
4,1,5.477225575051661,0,8
4,2,1.5491933384829668,0,8
4,3,1.3093073414159542,0,8
4,4,2.6666666666666665,0,8
4,5,1.044465935734187,0,8
4,6,0.9607689228305228,0,8
4,7,0.8944271909999159,0,8
4,8,0.8401680504168059,0,8
4,9,0.7947194142390263,0,8
4,10,0.8728715609439694,0,8
4,11,0.7223151185146152,0,8
4,12,0.6928203230275509,0,8
4,13,0.769800358919501,0,8
4,14,0.7427813527082074,0,8
4,1,5.477225575051661,1,8
4,2,4.242640687119285,1,8
4,3,3.585685828003181,1,8
4,4,3.1622776601683795,1,8
4,5,2.860387767736777,1,8
4,6,0.9607689228305228,1,8
4,7,0.8944271909999159,1,8
4,8,0.8401680504168059,1,8
4,9,0.9176629354822471,1,8
4,10,0.8728715609439694,1,8
4,11,0.8340576562282991,1,8
4,12,0.8,1,8
4,13,0.769800358919501,1,8
4,14,0.8709883407113854,1,8
5,1,3.265986323710904,0,8
5,2,3.5777087639996634,0,8
5,3,3.0237157840738176,0,8
5,4,1.1547005383792515,0,8
5,5,1.044465935734187,0,8
5,6,4.437601569801833,0,8
5,7,0.8944271909999159,0,8
5,8,0.8401680504168059,0,8
5,9,3.094987458524033,0,8
5,10,0.7559289460184544,0,8
5,11,0.7223151185146152,0,8
5,12,0.6928203230275509,0,8
5,13,2.596293654566205,0,8
5,14,2.5051670740622303,0,8
5,1,3.9157800414902435,1,8
5,2,2.5298221281347035,1,8
5,3,2.138089935299395,1,8
5,4,1.3333333333333333,1,8
5,5,1.4142135623730951,1,8
5,6,1.3008872711759818,1,8
5,7,1.2110601416389966,1,8
5,8,1.6449566416599486,1,8
5,9,2.176428750330035,1,8
5,10,1.4800257398019099,1,8
5,11,1.6681153124565982,1,8
5,12,1.6,1,8
5,13,1.539600717839002,1,8
5,14,1.7616606585441104,1,8
6,1,2.70801280154532,0,8
6,2,2.5298221281347035,0,8
6,3,1.3093073414159542,0,8
6,4,1.1547005383792515,0,8
6,5,1.044465935734187,0,8
6,6,0.9607689228305228,0,8
6,7,0.8944271909999159,0,8
6,8,0.8401680504168059,0,8
6,9,0.7947194142390263,0,8
6,10,0.7559289460184544,0,8
6,11,3.3362306249131963,0,8
6,12,0.6928203230275509,0,8
6,13,0.6666666666666666,0,8
6,14,0.6432675209026769,0,8
6,1,2.0,1,8
6,2,1.5491933384829668,1,8
6,3,1.3093073414159542,1,8
6,4,1.1547005383792515,1,8
6,5,1.044465935734187,1,8
6,6,0.9607689228305228,1,8
6,7,0.8944271909999159,1,8
6,8,1.3719886811400708,1,8
6,9,0.7947194142390263,1,8
6,10,0.7559289460184544,1,8
6,11,0.7223151185146152,1,8
6,12,0.6928203230275509,1,8
6,13,0.6666666666666666,1,8
6,14,0.6432675209026769,1,8
7,1,3.9157800414902435,0,8
7,2,3.5777087639996634,0,8
7,3,3.0237157840738176,0,8
7,4,2.6666666666666665,0,8
7,5,2.860387767736777,0,8
7,6,2.6311740579210876,0,8
7,7,2.449489742783178,0,8
7,8,2.3008949665421112,0,8
7,9,2.176428750330035,0,8
7,10,2.0701966780270626,0,8
7,11,1.978141420187361,0,8
7,12,1.8973665961010275,0,8
7,13,1.8257418583505538,0,8
7,14,0.6432675209026769,0,8
7,1,3.9157800414902435,1,8
