subject,roi,eccentricity_range,eccentricity_mean,frequency_class,psf,side
7,2,"(16.5, 17.5)",17.0,3,2.662,0
7,2,"(16.5, 17.5)",17.0,4,2.662,0
7,2,"(17.5, 18.5)",18.0,1,2.5,0
7,2,"(17.5, 18.5)",18.0,2,3.5556,0
7,2,"(17.5, 18.5)",18.0,3,0.4714,0
7,2,"(17.5, 18.5)",18.0,4,2.5142,0
7,2,"(18.5, 19.5)",19.0,1,2.3684,0
7,2,"(18.5, 19.5)",19.0,2,3.3684,0
7,2,"(18.5, 19.5)",19.0,3,2.3818,0
7,2,"(18.5, 19.5)",19.0,4,2.3818,0
7,2,"(19.5, 20.5)",20.0,1,2.25,0
7,2,"(19.5, 20.5)",20.0,2,3.2,0
7,2,"(19.5, 20.5)",20.0,3,2.2627,0
7,2,"(19.5, 20.5)",20.0,4,2.2627,0
7,2,"(20.5, 21.5)",21.0,1,2.1429,0
7,2,"(20.5, 21.5)",21.0,2,3.0476,0
7,2,"(20.5, 21.5)",21.0,3,2.155,0
7,2,"(20.5, 21.5)",21.0,4,2.155,0
7,2,"(21.5, 22.5)",22.0,1,2.0455,0
7,2,"(21.5, 22.5)",22.0,2,2.9091,0
7,2,"(21.5, 22.5)",22.0,3,2.057,0
7,2,"(21.5, 22.5)",22.0,4,2.057,0
7,2,"(22.5, 23.5)",23.0,1,1.9565,0
7,2,"(22.5, 23.5)",23.0,2,1.9565,0
7,2,"(22.5, 23.5)",23.0,3,1.9676,0
7,2,"(22.5, 23.5)",23.0,4,1.9676,0
7,2,"(23.5, 24.5)",24.0,1,1.3333,0
7,2,"(23.5, 24.5)",24.0,2,2.6667,0
7,2,"(23.5, 24.5)",24.0,3,0.6482,0
7,2,"(23.5, 24.5)",24.0,4,1.3553,0
7,3,"(1.5, 2.5)",2.0,1,5.5,0
7,3,"(1.5, 2.5)",2.0,2,32.0,0
7,3,"(1.5, 2.5)",2.0,3,2.8284,0
7,3,"(1.5, 2.5)",2.0,4,11.3137,0
7,3,"(2.5, 3.5)",3.0,1,10.6667,0
7,3,"(2.5, 3.5)",3.0,2,5.3333,0
7,3,"(2.5, 3.5)",3.0,3,2.8284,0
7,3,"(2.5, 3.5)",3.0,4,5.1854,0
7,3,"(3.5, 4.5)",4.0,1,8.0,0
7,3,"(3.5, 4.5)",4.0,2,11.25,0
7,3,"(3.5, 4.5)",4.0,3,3.8891,0
7,3,"(3.5, 4.5)",4.0,4,11.3137,0
7,3,"(4.5, 5.5)",5.0,1,6.4,0
7,3,"(4.5, 5.5)",5.0,2,6.4,0
7,3,"(4.5, 5.5)",5.0,3,3.1113,0
7,3,"(4.5, 5.5)",5.0,4,9.051,0
7,3,"(5.5, 6.5)",6.0,1,5.3333,0
7,3,"(5.5, 6.5)",6.0,2,5.3333,0
7,3,"(5.5, 6.5)",6.0,3,2.5927,0
7,3,"(5.5, 6.5)",6.0,4,7.5425,0
7,3,"(6.5, 7.5)",7.0,1,4.5714,0
7,3,"(6.5, 7.5)",7.0,2,4.5714,0
7,3,"(6.5, 7.5)",7.0,3,2.2223,0
7,3,"(6.5, 7.5)",7.0,4,6.465,0
7,3,"(7.5, 8.5)",8.0,1,4.0,0
7,3,"(7.5, 8.5)",8.0,2,4.0,0
7,3,"(7.5, 8.5)",8.0,3,1.9445,0
7,3,"(7.5, 8.5)",8.0,4,5.6569,0
7,3,"(8.5, 9.5)",9.0,1,5.0,0
7,3,"(8.5, 9.5)",9.0,2,3.5556,0
7,3,"(8.5, 9.5)",9.0,3,1.7285,0
7,3,"(8.5, 9.5)",9.0,4,5.0283,0
7,3,"(9.5, 10.5)",10.0,1,4.5,0
7,3,"(9.5, 10.5)",10.0,2,3.2,0
7,3,"(9.5, 10.5)",10.0,3,6.364,0
7,3,"(9.5, 10.5)",10.0,4,4.5255,0
7,3,"(10.5, 11.5)",11.0,1,4.0909,0
7,3,"(10.5, 11.5)",11.0,2,1.0,0
7,3,"(10.5, 11.5)",11.0,3,4.1141,0
7,3,"(10.5, 11.5)",11.0,4,1.0285,0
7,3,"(11.5, 12.5)",12.0,1,3.75,0
7,3,"(11.5, 12.5)",12.0,2,0.9167,0
7,3,"(11.5, 12.5)",12.0,3,3.7712,0
7,3,"(11.5, 12.5)",12.0,4,0.9428,0
7,3,"(12.5, 13.5)",13.0,1,3.4615,0
7,3,"(12.5, 13.5)",13.0,2,0.4615,0
7,3,"(12.5, 13.5)",13.0,3,3.4811,0
7,3,"(12.5, 13.5)",13.0,4,0.8703,0
7,3,"(13.5, 14.5)",14.0,1,3.2143,0
7,3,"(13.5, 14.5)",14.0,2,3.2143,0
7,3,"(13.5, 14.5)",14.0,3,3.2325,0
7,3,"(13.5, 14.5)",14.0,4,3.2325,0
7,3,"(14.5, 15.5)",15.0,1,3.0,0
7,3,"(14.5, 15.5)",15.0,2,2.1333,0
7,3,"(14.5, 15.5)",15.0,3,4.2426,0
7,3,"(14.5, 15.5)",15.0,4,3.017,0
7,3,"(15.5, 16.5)",16.0,1,2.8125,0
7,3,"(15.5, 16.5)",16.0,2,1.0,0
7,3,"(15.5, 16.5)",16.0,3,0.5303,0
7,3,"(15.5, 16.5)",16.0,4,2.8284,0
7,3,"(16.5, 17.5)",17.0,1,1.8824,0
7,3,"(16.5, 17.5)",17.0,2,0.9412,0
7,3,"(16.5, 17.5)",17.0,3,0.4991,0
7,3,"(16.5, 17.5)",17.0,4,2.662,0
7,3,"(17.5, 18.5)",18.0,1,2.5,0
7,3,"(17.5, 18.5)",18.0,2,0.8889,0
7,3,"(17.5, 18.5)",18.0,3,0.4714,0
7,3,"(17.5, 18.5)",18.0,4,2.5142,0
7,3,"(18.5, 19.5)",19.0,1,2.3684,0
7,3,"(18.5, 19.5)",19.0,2,0.8421,0
7,3,"(18.5, 19.5)",19.0,3,0.4466,0
7,3,"(18.5, 19.5)",19.0,4,2.3818,0
7,3,"(19.5, 20.5)",20.0,1,2.25,0
7,3,"(19.5, 20.5)",20.0,2,0.8,0
7,3,"(19.5, 20.5)",20.0,3,0.4243,0
7,3,"(19.5, 20.5)",20.0,4,2.2627,0
7,3,"(20.5, 21.5)",21.0,1,2.1429,0
7,3,"(20.5, 21.5)",21.0,2,1.5238,0
7,3,"(20.5, 21.5)",21.0,3,0.7408,0
7,3,"(20.5, 21.5)",21.0,4,2.155,0
7,3,"(21.5, 22.5)",22.0,1,2.0455,0
7,3,"(21.5, 22.5)",22.0,2,1.4545,0
7,3,"(21.5, 22.5)",22.0,3,0.7071,0
7,3,"(21.5, 22.5)",22.0,4,2.057,0
7,3,"(22.5, 23.5)",23.0,1,1.9565,0
7,3,"(22.5, 23.5)",23.0,2,1.3913,0
7,3,"(22.5, 23.5)",23.0,3,0.6764,0
7,3,"(22.5, 23.5)",23.0,4,0.6764,0
7,3,"(23.5, 24.5)",24.0,1,1.875,0
7,3,"(23.5, 24.5)",24.0,2,1.3333,0
7,3,"(23.5, 24.5)",24.0,3,0.6482,0
7,3,"(23.5, 24.5)",24.0,4,0.9428,0
7,3,"(24.5, 25.5)",25.0,1,1.8,0
7,3,"(24.5, 25.5)",25.0,2,1.28,0
7,3,"(24.5, 25.5)",25.0,3,0.6223,0
7,3,"(24.5, 25.5)",25.0,4,0.9051,0
7,4,"(1.5, 2.5)",2.0,1,16.0,0
7,4,"(1.5, 2.5)",2.0,2,32.0,0
7,4,"(1.5, 2.5)",2.0,3,2.8284,0
7,4,"(1.5, 2.5)",2.0,4,2.8284,0
7,4,"(2.5, 3.5)",3.0,1,10.6667,0
7,4,"(2.5, 3.5)",3.0,2,15.0,0
7,4,"(2.5, 3.5)",3.0,3,1.8856,0
7,4,"(2.5, 3.5)",3.0,4,15.0849,0
7,4,"(3.5, 4.5)",4.0,1,8.0,0
7,4,"(3.5, 4.5)",4.0,2,8.0,0
7,4,"(3.5, 4.5)",4.0,3,15.9099,0
7,4,"(3.5, 4.5)",4.0,4,11.3137,0
7,4,"(4.5, 5.5)",5.0,1,6.4,0
7,4,"(4.5, 5.5)",5.0,2,9.0,0
7,4,"(4.5, 5.5)",5.0,3,1.6971,0
7,4,"(4.5, 5.5)",5.0,4,9.051,0
7,4,"(5.5, 6.5)",6.0,1,5.3333,0
7,4,"(5.5, 6.5)",6.0,2,7.5,0
7,4,"(5.5, 6.5)",6.0,3,1.4142,0
7,4,"(5.5, 6.5)",6.0,4,21.4489,0
7,4,"(6.5, 7.5)",7.0,1,4.5714,0
7,4,"(6.5, 7.5)",7.0,2,13.0,0
7,4,"(6.5, 7.5)",7.0,3,9.0914,0
7,4,"(6.5, 7.5)",7.0,4,18.3848,0
7,4,"(7.5, 8.5)",8.0,1,4.0,0
7,4,"(7.5, 8.5)",8.0,2,11.375,0
7,4,"(7.5, 8.5)",8.0,3,7.955,0
7,4,"(7.5, 8.5)",8.0,4,11.3137,0
7,4,"(8.5, 9.5)",9.0,1,3.5556,0
7,4,"(8.5, 9.5)",9.0,2,10.1111,0
7,4,"(8.5, 9.5)",9.0,3,2.5142,0
7,4,"(8.5, 9.5)",9.0,4,10.0566,0
7,4,"(9.5, 10.5)",10.0,1,4.5,0
7,4,"(9.5, 10.5)",10.0,2,6.4,0
7,4,"(9.5, 10.5)",10.0,3,6.364,0
7,4,"(9.5, 10.5)",10.0,4,4.5255,0
7,4,"(10.5, 11.5)",11.0,1,2.9091,0
7,4,"(10.5, 11.5)",11.0,2,0.5455,0
7,4,"(10.5, 11.5)",11.0,3,5.7854,0
7,4,"(10.5, 11.5)",11.0,4,2.957,0
7,4,"(11.5, 12.5)",12.0,1,3.75,0
7,4,"(11.5, 12.5)",12.0,2,0.9167,0
7,4,"(11.5, 12.5)",12.0,3,5.3033,0
7,4,"(11.5, 12.5)",12.0,4,0.9428,0
7,4,"(12.5, 13.5)",13.0,1,3.4615,0
7,4,"(12.5, 13.5)",13.0,2,0.8462,0
7,4,"(12.5, 13.5)",13.0,3,0.6527,0
7,4,"(12.5, 13.5)",13.0,4,0.8703,0
7,4,"(13.5, 14.5)",14.0,1,2.2857,0
7,4,"(13.5, 14.5)",14.0,2,0.7857,0
7,4,"(13.5, 14.5)",14.0,3,4.5457,0
7,4,"(13.5, 14.5)",14.0,4,3.2325,0
7,4,"(14.5, 15.5)",15.0,1,3.0,0
7,4,"(14.5, 15.5)",15.0,2,6.0667,0
7,4,"(14.5, 15.5)",15.0,3,0.5657,0
7,4,"(14.5, 15.5)",15.0,4,3.017,0
7,4,"(15.5, 16.5)",16.0,1,0.6875,0
7,4,"(15.5, 16.5)",16.0,2,0.6875,0
7,4,"(15.5, 16.5)",16.0,3,3.9775,0
7,4,"(15.5, 16.5)",16.0,4,0.7071,0
7,4,"(16.5, 17.5)",17.0,1,1.8824,0
7,4,"(16.5, 17.5)",17.0,2,0.3529,0
7,4,"(16.5, 17.5)",17.0,3,1.331,0
7,4,"(16.5, 17.5)",17.0,4,0.6655,0
7,4,"(17.5, 18.5)",18.0,1,2.5,0
7,4,"(17.5, 18.5)",18.0,2,0.6111,0
7,4,"(17.5, 18.5)",18.0,3,1.2571,0
7,4,"(17.5, 18.5)",18.0,4,0.6285,0
7,4,"(18.5, 19.5)",19.0,1,2.3684,0
7,4,"(18.5, 19.5)",19.0,2,0.8421,0
7,4,"(18.5, 19.5)",19.0,3,0.4466,0
7,4,"(18.5, 19.5)",19.0,4,2.3818,0
7,4,"(19.5, 20.5)",20.0,1,2.25,0
7,4,"(19.5, 20.5)",20.0,2,4.55,0
7,4,"(19.5, 20.5)",20.0,3,0.4243,0
7,4,"(19.5, 20.5)",20.0,4,0.5657,0
7,4,"(20.5, 21.5)",21.0,1,2.1429,0
7,4,"(20.5, 21.5)",21.0,2,4.3333,0
7,4,"(20.5, 21.5)",21.0,3,1.0775,0
7,4,"(20.5, 21.5)",21.0,4,0.5387,0
7,4,"(21.5, 22.5)",22.0,1,2.0455,0
7,4,"(21.5, 22.5)",22.0,2,4.1364,0
7,4,"(21.5, 22.5)",22.0,3,2.8927,0
7,4,"(21.5, 22.5)",22.0,4,4.1141,0
7,4,"(22.5, 23.5)",23.0,1,1.9565,0
7,4,"(22.5, 23.5)",23.0,2,3.9565,0
7,4,"(22.5, 23.5)",23.0,3,0.3689,0
7,4,"(22.5, 23.5)",23.0,4,1.9676,0
7,4,"(23.5, 24.5)",24.0,1,1.3333,0
7,4,"(23.5, 24.5)",24.0,2,3.7917,0
7,4,"(23.5, 24.5)",24.0,3,0.3536,0
7,4,"(23.5, 24.5)",24.0,4,1.8856,0
7,4,"(24.5, 25.5)",25.0,1,1.28,0
7,4,"(24.5, 25.5)",25.0,2,1.8,0
7,4,"(24.5, 25.5)",25.0,3,2.5456,0
7,4,"(24.5, 25.5)",25.0,4,3.6204,0
7,5,"(2.5, 3.5)",3.0,1,10.6667,0
7,5,"(2.5, 3.5)",3.0,2,21.3333,0
7,5,"(2.5, 3.5)",3.0,3,21.2132,0
7,5,"(2.5, 3.5)",3.0,4,15.0849,0
7,5,"(3.5, 4.5)",4.0,1,8.0,0
7,5,"(3.5, 4.5)",4.0,2,16.0,0
7,5,"(3.5, 4.5)",4.0,3,15.9099,0
7,5,"(3.5, 4.5)",4.0,4,1.4142,0
7,5,"(4.5, 5.5)",5.0,1,6.4,0
7,5,"(4.5, 5.5)",5.0,2,12.8,0
7,5,"(4.5, 5.5)",5.0,3,1.1314,0
7,5,"(4.5, 5.5)",5.0,4,1.1314,0
7,5,"(5.5, 6.5)",6.0,1,5.3333,0
7,5,"(5.5, 6.5)",6.0,2,15.1667,0
7,5,"(5.5, 6.5)",6.0,3,0.9428,0
7,5,"(5.5, 6.5)",6.0,4,0.9428,0
7,5,"(6.5, 7.5)",7.0,1,4.5714,0
7,5,"(6.5, 7.5)",7.0,2,13.0,0
7,5,"(6.5, 7.5)",7.0,3,0.8081,0
7,5,"(6.5, 7.5)",7.0,4,0.8081,0
7,5,"(7.5, 8.5)",8.0,1,4.0,0
7,5,"(7.5, 8.5)",8.0,2,11.375,0
7,5,"(7.5, 8.5)",8.0,3,0.7071,0
7,5,"(7.5, 8.5)",8.0,4,16.0867,0
7,5,"(8.5, 9.5)",9.0,1,10.1111,0
7,5,"(8.5, 9.5)",9.0,2,10.1111,0
7,5,"(8.5, 9.5)",9.0,3,0.6285,0
7,5,"(8.5, 9.5)",9.0,4,14.2993,0
7,5,"(9.5, 10.5)",10.0,1,9.1,0
7,5,"(9.5, 10.5)",10.0,2,9.1,0
7,5,"(9.5, 10.5)",10.0,3,0.5657,0
7,5,"(9.5, 10.5)",10.0,4,12.8693,0
7,5,"(10.5, 11.5)",11.0,1,8.2727,0
7,5,"(10.5, 11.5)",11.0,2,4.0909,0
7,5,"(10.5, 11.5)",11.0,3,0.7714,0
7,5,"(10.5, 11.5)",11.0,4,11.6994,0
7,5,"(11.5, 12.5)",12.0,1,3.75,0
7,5,"(11.5, 12.5)",12.0,2,0.5,0
7,5,"(11.5, 12.5)",12.0,3,0.7071,0
7,5,"(11.5, 12.5)",12.0,4,10.7245,0
7,5,"(12.5, 13.5)",13.0,1,7.0,0
7,5,"(12.5, 13.5)",13.0,2,7.0,0
7,5,"(12.5, 13.5)",13.0,3,0.4351,0
7,5,"(12.5, 13.5)",13.0,4,9.8995,0
7,5,"(13.5, 14.5)",14.0,1,6.5,0
7,5,"(13.5, 14.5)",14.0,2,6.5,0
7,5,"(13.5, 14.5)",14.0,3,1.6162,0
7,5,"(13.5, 14.5)",14.0,4,9.1924,0
7,5,"(14.5, 15.5)",15.0,1,6.0667,0
7,5,"(14.5, 15.5)",15.0,2,6.0667,0
7,5,"(14.5, 15.5)",15.0,3,0.5657,0
7,5,"(14.5, 15.5)",15.0,4,8.5796,0
7,5,"(15.5, 16.5)",16.0,1,8.0,0
7,5,"(15.5, 16.5)",16.0,2,5.6875,0
7,5,"(15.5, 16.5)",16.0,3,0.9723,0
7,5,"(15.5, 16.5)",16.0,4,0.3536,0
7,5,"(16.5, 17.5)",17.0,1,5.3529,0
7,5,"(16.5, 17.5)",17.0,2,5.3529,0
7,5,"(16.5, 17.5)",17.0,3,0.4991,0
7,5,"(16.5, 17.5)",17.0,4,7.5702,0
7,5,"(17.5, 18.5)",18.0,1,0.3333,0
7,5,"(17.5, 18.5)",18.0,2,0.6111,0
7,5,"(17.5, 18.5)",18.0,3,0.4714,0
7,5,"(17.5, 18.5)",18.0,4,0.3143,0
7,5,"(18.5, 19.5)",19.0,1,1.6842,0
7,5,"(18.5, 19.5)",19.0,2,4.7895,0
7,5,"(18.5, 19.5)",19.0,3,0.4466,0
7,5,"(18.5, 19.5)",19.0,4,2.3818,0
7,5,"(19.5, 20.5)",20.0,1,4.55,0
7,5,"(19.5, 20.5)",20.0,2,4.55,0
7,5,"(19.5, 20.5)",20.0,3,0.4243,0
7,5,"(19.5, 20.5)",20.0,4,2.2627,0
7,5,"(20.5, 21.5)",21.0,1,1.5238,0
7,5,"(20.5, 21.5)",21.0,2,4.3333,0
7,5,"(20.5, 21.5)",21.0,3,0.2694,0
7,5,"(20.5, 21.5)",21.0,4,2.155,0
7,5,"(21.5, 22.5)",22.0,1,1.4545,0
7,5,"(21.5, 22.5)",22.0,2,4.1364,0
7,5,"(21.5, 22.5)",22.0,3,0.3857,0
7,5,"(21.5, 22.5)",22.0,4,5.8497,0
7,5,"(22.5, 23.5)",23.0,1,1.9565,0
7,5,"(22.5, 23.5)",23.0,2,3.9565,0
7,5,"(22.5, 23.5)",23.0,3,0.3689,0
7,5,"(22.5, 23.5)",23.0,4,5.5954,0
7,5,"(23.5, 24.5)",24.0,1,3.7917,0
7,5,"(23.5, 24.5)",24.0,2,3.7917,0
7,5,"(23.5, 24.5)",24.0,3,0.9428,0
7,5,"(23.5, 24.5)",24.0,4,5.3622,0
7,5,"(24.5, 25.5)",25.0,1,3.64,0
7,5,"(24.5, 25.5)",25.0,2,3.64,0
7,5,"(24.5, 25.5)",25.0,3,0.9051,0
7,5,"(24.5, 25.5)",25.0,4,3.6204,0
7,6,"(1.5, 2.5)",2.0,1,45.5,0
7,6,"(1.5, 2.5)",2.0,2,64.0,0
7,6,"(1.5, 2.5)",2.0,3,5.6569,0
7,6,"(1.5, 2.5)",2.0,4,7.7782,0
7,6,"(2.5, 3.5)",3.0,1,10.6667,0
7,6,"(2.5, 3.5)",3.0,2,30.3333,0
7,6,"(2.5, 3.5)",3.0,3,21.2132,0
7,6,"(2.5, 3.5)",3.0,4,42.8978,0
7,6,"(3.5, 4.5)",4.0,1,8.0,0
7,6,"(3.5, 4.5)",4.0,2,22.75,0
7,6,"(3.5, 4.5)",4.0,3,22.6274,0
7,6,"(3.5, 4.5)",4.0,4,32.1734,0
7,6,"(4.5, 5.5)",5.0,1,18.2,0
7,6,"(4.5, 5.5)",5.0,2,18.2,0
7,6,"(4.5, 5.5)",5.0,3,18.1019,0
7,6,"(4.5, 5.5)",5.0,4,25.7387,0
7,6,"(5.5, 6.5)",6.0,1,15.1667,0
7,6,"(5.5, 6.5)",6.0,2,15.1667,0
7,6,"(5.5, 6.5)",6.0,3,15.0849,0
7,6,"(5.5, 6.5)",6.0,4,21.4489,0
7,6,"(6.5, 7.5)",7.0,1,13.0,0
7,6,"(6.5, 7.5)",7.0,2,13.0,0
7,6,"(6.5, 7.5)",7.0,3,18.3848,0
7,6,"(6.5, 7.5)",7.0,4,18.3848,0
7,6,"(7.5, 8.5)",8.0,1,4.0,0
7,6,"(7.5, 8.5)",8.0,2,0.75,0
7,6,"(7.5, 8.5)",8.0,3,0.7071,0
7,6,"(7.5, 8.5)",8.0,4,16.0867,0
7,6,"(8.5, 9.5)",9.0,1,10.1111,0
7,6,"(8.5, 9.5)",9.0,2,0.6667,0
7,6,"(8.5, 9.5)",9.0,3,0.6285,0
7,6,"(8.5, 9.5)",9.0,4,14.2993,0
7,6,"(9.5, 10.5)",10.0,1,9.1,0
7,6,"(9.5, 10.5)",10.0,2,0.6,0
7,6,"(9.5, 10.5)",10.0,3,1.5556,0
7,6,"(9.5, 10.5)",10.0,4,12.8693,0
7,6,"(10.5, 11.5)",11.0,1,8.2727,0
7,6,"(10.5, 11.5)",11.0,2,8.2727,0
7,6,"(10.5, 11.5)",11.0,3,5.7854,0
7,6,"(10.5, 11.5)",11.0,4,11.6994,0
7,6,"(11.5, 12.5)",12.0,1,10.6667,0
7,6,"(11.5, 12.5)",12.0,2,7.5833,0
7,6,"(11.5, 12.5)",12.0,3,1.2964,0
7,6,"(11.5, 12.5)",12.0,4,10.7245,0
7,6,"(12.5, 13.5)",13.0,1,7.0,0
7,6,"(12.5, 13.5)",13.0,2,7.0,0
7,6,"(12.5, 13.5)",13.0,3,1.7406,0
7,6,"(12.5, 13.5)",13.0,4,9.8995,0
7,6,"(13.5, 14.5)",14.0,1,6.5,0
7,6,"(13.5, 14.5)",14.0,2,9.1429,0
7,6,"(13.5, 14.5)",14.0,3,6.465,0
7,6,"(13.5, 14.5)",14.0,4,9.1924,0
7,6,"(14.5, 15.5)",15.0,1,6.0667,0
7,6,"(14.5, 15.5)",15.0,2,8.5333,0
7,6,"(14.5, 15.5)",15.0,3,8.5796,0
7,6,"(14.5, 15.5)",15.0,4,8.5796,0
7,6,"(15.5, 16.5)",16.0,1,2.0,0
7,6,"(15.5, 16.5)",16.0,2,8.0,0
7,6,"(15.5, 16.5)",16.0,3,0.9723,0
7,6,"(15.5, 16.5)",16.0,4,8.0433,0
7,6,"(16.5, 17.5)",17.0,1,1.8824,0
7,6,"(16.5, 17.5)",17.0,2,7.5294,0
7,6,"(16.5, 17.5)",17.0,3,0.9151,0
7,6,"(16.5, 17.5)",17.0,4,7.5702,0
7,6,"(17.5, 18.5)",18.0,1,5.0556,0
7,6,"(17.5, 18.5)",18.0,2,5.0556,0
7,6,"(17.5, 18.5)",18.0,3,0.8642,0
7,6,"(17.5, 18.5)",18.0,4,7.1496,0
7,6,"(18.5, 19.5)",19.0,1,1.6842,0
7,6,"(18.5, 19.5)",19.0,2,4.7895,0
7,6,"(18.5, 19.5)",19.0,3,6.7733,0
7,6,"(18.5, 19.5)",19.0,4,6.7733,0
7,6,"(19.5, 20.5)",20.0,1,4.55,0
7,6,"(19.5, 20.5)",20.0,2,4.55,0
7,6,"(19.5, 20.5)",20.0,3,6.4347,0
7,6,"(19.5, 20.5)",20.0,4,6.4347,0
7,6,"(20.5, 21.5)",21.0,1,0.7619,0
7,6,"(20.5, 21.5)",21.0,2,6.0952,0
7,6,"(20.5, 21.5)",21.0,3,0.7408,0
7,6,"(20.5, 21.5)",21.0,4,6.1283,0
7,6,"(21.5, 22.5)",22.0,1,0.7273,0
7,6,"(21.5, 22.5)",22.0,2,5.8182,0
7,6,"(21.5, 22.5)",22.0,3,0.7071,0
7,6,"(21.5, 22.5)",22.0,4,5.8497,0
7,6,"(22.5, 23.5)",23.0,1,1.3913,0
7,6,"(22.5, 23.5)",23.0,2,5.5652,0
7,6,"(22.5, 23.5)",23.0,3,0.6764,0
7,6,"(22.5, 23.5)",23.0,4,5.5954,0
7,6,"(23.5, 24.5)",24.0,1,1.3333,0
7,6,"(23.5, 24.5)",24.0,2,5.3333,0
7,6,"(23.5, 24.5)",24.0,3,0.9428,0
7,6,"(23.5, 24.5)",24.0,4,5.3622,0
7,6,"(24.5, 25.5)",25.0,1,5.12,0
7,6,"(24.5, 25.5)",25.0,2,1.8,0
7,6,"(24.5, 25.5)",25.0,3,0.9051,0
7,6,"(24.5, 25.5)",25.0,4,5.1477,0
7,7,"(1.5, 2.5)",2.0,1,5.5,0
7,7,"(1.5, 2.5)",2.0,2,45.5,0
7,7,"(1.5, 2.5)",2.0,3,7.7782,0
7,7,"(1.5, 2.5)",2.0,4,64.3467,0
7,7,"(2.5, 3.5)",3.0,1,30.3333,0
7,7,"(2.5, 3.5)",3.0,2,3.6667,0
7,7,"(2.5, 3.5)",3.0,3,1.8856,0
7,7,"(2.5, 3.5)",3.0,4,3.7712,0
7,7,"(3.5, 4.5)",4.0,1,2.75,0
7,7,"(3.5, 4.5)",4.0,2,16.0,0
7,7,"(3.5, 4.5)",4.0,3,1.4142,0
7,7,"(3.5, 4.5)",4.0,4,32.1734,0
7,7,"(4.5, 5.5)",5.0,1,2.2,0
7,7,"(4.5, 5.5)",5.0,2,12.8,0
7,7,"(4.5, 5.5)",5.0,3,1.1314,0
7,7,"(4.5, 5.5)",5.0,4,25.7387,0
7,7,"(5.5, 6.5)",6.0,1,1.8333,0
7,7,"(5.5, 6.5)",6.0,2,1.8333,0
7,7,"(5.5, 6.5)",6.0,3,0.9428,0
7,7,"(5.5, 6.5)",6.0,4,21.4489,0
7,7,"(6.5, 7.5)",7.0,1,1.5714,0
7,7,"(6.5, 7.5)",7.0,2,1.5714,0
7,7,"(6.5, 7.5)",7.0,3,3.2325,0
7,7,"(6.5, 7.5)",7.0,4,1.6162,0
7,7,"(7.5, 8.5)",8.0,1,11.375,0
7,7,"(7.5, 8.5)",8.0,2,1.375,0
7,7,"(7.5, 8.5)",8.0,3,1.9445,0
7,7,"(7.5, 8.5)",8.0,4,16.0867,0
7,7,"(8.5, 9.5)",9.0,1,10.1111,0
7,7,"(8.5, 9.5)",9.0,2,1.2222,0
7,7,"(8.5, 9.5)",9.0,3,14.2993,0
7,7,"(8.5, 9.5)",9.0,4,0.6285,0
7,7,"(9.5, 10.5)",10.0,1,9.1,0
7,7,"(9.5, 10.5)",10.0,2,6.4,0
7,7,"(9.5, 10.5)",10.0,3,2.2627,0
7,7,"(9.5, 10.5)",10.0,4,0.5657,0
7,7,"(10.5, 11.5)",11.0,1,8.2727,0
7,7,"(10.5, 11.5)",11.0,2,0.7273,0
7,7,"(10.5, 11.5)",11.0,3,11.6994,0
7,7,"(10.5, 11.5)",11.0,4,11.6994,0
7,7,"(11.5, 12.5)",12.0,1,7.5833,0
7,7,"(11.5, 12.5)",12.0,2,0.9167,0
7,7,"(11.5, 12.5)",12.0,3,10.7245,0
7,7,"(11.5, 12.5)",12.0,4,2.7106,0
7,7,"(12.5, 13.5)",13.0,1,3.4615,0
7,7,"(12.5, 13.5)",13.0,2,0.8462,0
7,7,"(12.5, 13.5)",13.0,3,3.4811,0
7,7,"(12.5, 13.5)",13.0,4,2.5021,0
7,7,"(13.5, 14.5)",14.0,1,1.1429,0
7,7,"(13.5, 14.5)",14.0,2,0.7857,0
7,7,"(13.5, 14.5)",14.0,3,1.1112,0
7,7,"(13.5, 14.5)",14.0,4,9.1924,0
7,7,"(14.5, 15.5)",15.0,1,1.0667,0
7,7,"(14.5, 15.5)",15.0,2,0.7333,0
7,7,"(14.5, 15.5)",15.0,3,1.0371,0
7,7,"(14.5, 15.5)",15.0,4,0.7542,0
7,7,"(15.5, 16.5)",16.0,1,1.0,0
7,7,"(15.5, 16.5)",16.0,2,1.0,0
7,7,"(15.5, 16.5)",16.0,3,0.9723,0
7,7,"(15.5, 16.5)",16.0,4,0.3536,0
7,7,"(16.5, 17.5)",17.0,1,0.9412,0
7,7,"(16.5, 17.5)",17.0,2,0.6471,0
7,7,"(16.5, 17.5)",17.0,3,0.9151,0
7,7,"(16.5, 17.5)",17.0,4,7.5702,0
7,7,"(17.5, 18.5)",18.0,1,5.0556,0
7,7,"(17.5, 18.5)",18.0,2,0.6111,0
7,7,"(17.5, 18.5)",18.0,3,0.4714,0
7,7,"(17.5, 18.5)",18.0,4,7.1496,0
7,7,"(18.5, 19.5)",19.0,1,1.2105,0
7,7,"(18.5, 19.5)",19.0,2,0.5789,0
7,7,"(18.5, 19.5)",19.0,3,0.8188,0
7,7,"(18.5, 19.5)",19.0,4,4.7637,0
7,7,"(19.5, 20.5)",20.0,1,4.55,0
7,7,"(19.5, 20.5)",20.0,2,1.15,0
7,7,"(19.5, 20.5)",20.0,3,1.1314,0
