,roi,side,eccen,subject,preferred_period,sigma
954,4,0,9.5,8,0.000488281250005,4.436708874172634
955,4,0,10.5,8,0.000488281250174,4.910905173846653
956,4,0,11.5,8,0.00048828125,4.416031152009964
957,4,1,1.5,8,3.462652582916074,4.772715476538631
958,4,1,2.5,8,0.4426488088712449,5.413718758065716
959,4,1,3.5,8,0.0009260013952116,6.571008212712346
960,4,1,4.5,8,0.0004882812500008,6.311986346175705
961,4,1,5.5,8,0.00048828125,6.56241792287582
962,4,1,6.5,8,0.0004882812500048,6.891039353829843
963,4,1,7.5,8,0.00048828125,6.669261806151447
964,4,1,8.5,8,0.0038825966844463,6.151404547691345
965,4,1,9.5,8,0.0036587476679715,5.769046576126762
966,4,1,10.5,8,0.0068896671022609,5.571613956900204
967,4,1,11.5,8,0.0040005536582546,5.656297715504964
968,4,0,1.5,9,0.008531584095532,5.728792787320686
969,4,0,2.5,9,0.0004882812500029,4.792755345351823
970,4,0,3.5,9,0.00048828125,5.252153251852308
971,4,0,4.5,9,0.00048828125,4.627842616061775
972,4,0,5.5,9,0.0004882812500053,4.522956040170458
973,4,0,6.5,9,0.0004882812500168,5.564462699890137
974,4,0,7.5,9,0.2121999167793245,4.414527130126953
975,4,0,8.5,9,0.0149465901935,4.18893671577627
976,4,0,9.5,9,0.0409299576627504,4.368995526257684
977,4,0,10.5,9,0.0018342022139894,3.613323849439621
978,4,0,11.5,9,0.0028041839675066,4.641370844841004
979,4,1,1.5,9,0.0005573227950759,5.522345860158244
980,4,1,2.5,9,0.048932394480431,7.979237624156622
981,4,1,3.5,9,0.0009574993494384,8.269925478966005
982,4,1,4.5,9,0.00048828125,8.580687880516052
983,4,1,5.5,9,0.00048828125,9.05546181018536
984,4,1,6.5,9,0.0004882812500352,7.400057836012407
985,4,1,7.5,9,0.0004882812500077,8.052798390388489
986,4,1,8.5,9,0.0004882812506568,6.586303806304931
987,4,1,9.5,9,0.00048828125,7.131170484754774
988,4,1,10.5,9,0.00048828125,6.638037014007568
989,4,1,11.5,9,0.00048828125,6.440804028511048
990,4,0,1.5,10,0.4397704260645888,2.961498536067466
991,4,0,2.5,10,0.0748658038034778,4.1222589209273055
992,4,0,3.5,10,0.0142617516905238,3.7612361864610153
993,4,0,4.5,10,0.0008470530801411,4.2811912665000325
994,4,0,5.5,10,0.0140192586731257,4.084883835580614
995,4,0,6.5,10,0.0104535376123926,4.712192663779626
996,4,0,7.5,10,0.0027482631479869,4.274817327658336
997,4,0,8.5,10,0.0022349916608334,4.590996401650565
998,4,0,9.5,10,0.0812547065557003,4.580944204330445
999,4,0,10.5,10,0.1106428093096269,4.641748081554066
1000,4,0,11.5,10,0.0507993623827835,4.41851544380188
1001,4,1,1.5,10,0.425465160811145,3.093269729415576
1002,4,1,2.5,10,0.6674899350443627,3.941662356771272
1003,4,1,3.5,10,0.3406745654151548,4.356866242134408
1004,4,1,4.5,10,0.0114639246099727,4.428597546392871
1005,4,1,5.5,10,0.221899385705435,4.88283192316691
1006,4,1,6.5,10,0.2915132804000141,4.786078499423133
1007,4,1,7.5,10,0.3297439153976393,4.91186553498973
1008,4,1,8.5,10,0.0352859408415042,5.079783616242586
1009,4,1,9.5,10,0.5307530435501433,4.907327075799306
1010,4,1,10.5,10,1.1474182690559498,5.117382049560547
1011,4,1,11.5,10,1.4770603842124874,5.55001375079155
1012,4,0,1.5,11,0.6347178686293582,5.055883225988834
1013,4,0,2.5,11,0.0142983775514055,5.716002238535248
1014,4,0,3.5,11,1.0416198678985584,4.412392939054049
1015,4,0,4.5,11,2.031706011669009,3.680062050404756
1016,4,0,5.5,11,31.99999999999913,4.267225018569401
1017,4,0,6.5,11,1.3377329572282182,3.388703630084083
1018,4,0,7.5,11,0.3213740809822017,3.792616147994995
1019,4,0,8.5,11,31.99999999994832,2.7947251945734024
1020,4,0,9.5,11,31.999999981172508,3.602947413921356
1021,4,0,10.5,11,0.4280143672390252,3.623436897993088
1022,4,0,11.5,11,31.999999999999773,3.784682766596476
1023,4,1,1.5,11,0.7544688901293454,4.52597652012436
1024,4,1,2.5,11,31.9999999999769,5.838959395885468
1025,4,1,3.5,11,0.5162269334780655,4.176400674592465
1026,4,1,4.5,11,0.0080257593654194,3.825797837878031
1027,4,1,5.5,11,0.1014523505780542,4.002961077292761
1028,4,1,6.5,11,0.4011534887047301,4.349473073202021
1029,4,1,7.5,11,9.559205766681275,4.072373074869955
1030,4,1,8.5,11,3.029544732927385,4.0844794467643455
1031,4,1,9.5,11,2.7934686413783525,4.140998322388222
1032,4,1,10.5,11,4.917855441234639,4.600478918321671
1033,4,1,11.5,11,3.6525446042976095,4.371319200681604
1034,4,0,1.5,12,0.2968033241228774,5.987715414592198
1035,4,0,2.5,12,0.1948439807366768,7.987985170112466
1036,4,0,3.5,12,0.0143496379336892,8.463744661543105
1037,4,0,4.5,12,0.0162850700729239,9.14901977969754
1038,4,0,5.5,12,0.122069254428843,9.776909033457438
1039,4,0,6.5,12,0.1851285652180443,9.565772446719082
1040,4,0,7.5,12,1.2640477321282444,9.38007615162776
1041,4,0,8.5,12,0.4436752468797958,8.690024423599244
1042,4,0,9.5,12,0.1349394715258272,7.973954030445644
1043,4,0,10.5,12,0.5446070915408106,9.20564308166504
1044,4,0,11.5,12,0.5741174618896804,6.793197989463806
1045,4,1,1.5,12,0.3110326727627407,2.827033667187942
1046,4,1,2.5,12,0.461490741136343,3.899846208095551
1047,4,1,3.5,12,7.085211944042033,4.553166737632146
1048,4,1,4.5,12,21.806027317855463,5.167884036114342
1049,4,1,5.5,12,16.628696538025267,5.375536470186143
1050,4,1,6.5,12,1.4316701814805544,5.335824475568884
1051,4,1,7.5,12,0.0715500450882331,5.79380852835519
1052,4,1,8.5,12,0.6287401554366577,6.88222978733204
1053,4,1,9.5,12,5.204726696123137,6.80533164077335
1054,4,1,10.5,12,0.9934720971407104,7.458799176745945
1055,4,1,11.5,12,2.9055377597360885,6.763964265584946
1056,5,0,1.5,1,0.0830957533470085,8.302747060512674
1057,5,0,2.5,1,0.000606665337326,8.105493972176
1058,5,0,3.5,1,0.0008988116340845,7.644894850058634
1059,5,0,4.5,1,0.0035148646227239,7.987635812094045
1060,5,0,5.5,1,0.0302904191404136,7.923931029107836
1061,5,0,6.5,1,0.0136525036532589,8.55677945613861
1062,5,0,7.5,1,0.0032684484747224,8.812262058258057
1063,5,0,8.5,1,0.0031690554000915,8.957562647367778
1064,5,0,9.5,1,0.001193333218804,8.746576203240288
1065,5,0,10.5,1,0.0022628604511159,9.651259475284151
1066,5,0,11.5,1,0.00048828125,9.304253896077476
1067,5,1,1.5,1,31.99999999810948,6.706750100073607
1068,5,1,2.5,1,31.999999999998657,7.1601232650296
1069,5,1,3.5,1,0.6593997562388356,4.892610779830387
1070,5,1,4.5,1,0.0956318994403646,4.2274078075275865
1071,5,1,5.5,1,0.4079371481142836,4.495224099005422
1072,5,1,6.5,1,0.0180701817586403,4.800926089286804
1073,5,1,7.5,1,0.0357760923961023,4.814098877065322
1074,5,1,8.5,1,0.0071356923058747,5.478288257823271
1075,5,1,9.5,1,0.0022081919415309,5.426110199519566
1076,5,1,10.5,1,0.0060431213660061,5.438262871333531
1077,5,1,11.5,1,0.1569232705046463,5.237505078315735
1078,5,0,1.5,2,0.9333975398860624,4.859049017364915
1079,5,0,2.5,2,0.0257576865113326,5.8650719039460535
1080,5,0,3.5,2,0.60760094240168,5.830870972123257
1081,5,0,4.5,2,2.0901580672480886,5.730598411252422
1082,5,0,5.5,2,0.6387035091131141,5.955258910472576
1083,5,0,6.5,2,0.1446487114587364,5.285691613500768
1084,5,0,7.5,2,0.3050106422900831,5.606587961316109
1085,5,0,8.5,2,0.0993273821000434,5.659701132774353
1086,5,0,9.5,2,31.99999999962442,5.804343199729919
1087,5,0,10.5,2,0.0506759148625942,3.25613484531641
1088,5,0,11.5,2,0.4052930507785142,6.629070048034191
1089,5,1,1.5,2,4.939133470223807,4.047975484875665
1090,5,1,2.5,2,3.28734429151362,5.032419002973116
1091,5,1,3.5,2,2.09177118540342,4.750504184276499
1092,5,1,4.5,2,1.8500240818123783,4.669653236865997
1093,5,1,5.5,2,2.410917574596912,4.761020589757849
1094,5,1,6.5,2,0.4815898254861352,4.987895011901856
1095,5,1,7.5,2,0.3983353155700749,5.095386425654094
1096,5,1,8.5,2,0.6317258941785885,5.049053955078125
1097,5,1,9.5,2,0.5836350800000916,5.219228161705865
1098,5,1,10.5,2,0.7726163360266184,5.205748319625855
1099,5,1,11.5,2,4.038730631071704,5.515206813812256
1100,5,0,1.5,3,4.786660071696552,9.119442013807076
1101,5,0,2.5,3,27.184077399802824,9.732408583164217
1102,5,0,3.5,3,31.99999999999997,9.318867076526988
1103,5,0,4.5,3,31.999999999999996,9.749038815498352
1104,5,0,5.5,3,0.1953350184312222,10.398977455339931
1105,5,0,6.5,3,0.0371092972339443,9.909760348002116
1106,5,0,7.5,3,0.0103529864738536,10.009429693222046
1107,5,0,8.5,3,0.1528366708885579,9.170511960983276
1108,5,0,9.5,3,0.0515406765756562,9.793703556060793
1109,5,0,10.5,3,0.1469232628433654,9.993044593117451
1110,5,0,11.5,3,0.0275414691338755,9.932519504002162
1111,5,1,1.5,3,31.99999999990129,5.133069588292029
1112,5,1,2.5,3,31.99999999973226,5.327466748528561
1113,5,1,3.5,3,0.0767174786669614,5.9310661315917965
1114,5,1,4.5,3,2.087507481486223,5.872875853588707
1115,5,1,5.5,3,0.2205274134739429,6.277370847504715
1116,5,1,6.5,3,0.1999634506338255,7.183368861675263
1117,5,1,7.5,3,0.0540120308008891,5.923734051840646
1118,5,1,8.5,3,0.0627587475684788,6.3969432657415215
1119,5,1,9.5,3,0.0597425879120883,6.35439887046814
1120,5,1,10.5,3,0.0069862734721623,5.915980945933949
1121,5,1,11.5,3,0.0123355123018484,7.445453584194183
1122,5,0,1.5,4,0.086137025017649,5.729285112598486
1123,5,0,2.5,4,0.9085094238252092,6.62750283241272
1124,5,0,3.5,4,0.9695457157804492,7.493886288729581
1125,5,0,4.5,4,1.990450611940068,8.089183712005616
1126,5,0,5.5,4,31.999999999999908,8.90431926727295
1127,5,0,6.5,4,31.99999999856057,8.808813396253084
1128,5,0,7.5,4,31.999999999641357,8.979716195000542
1129,5,0,8.5,4,31.999999999990685,9.40192339155409
1130,5,0,9.5,4,31.9999999997418,10.734016948276096
1131,5,0,10.5,4,31.99999999999996,10.257178370157876
1132,5,0,11.5,4,31.99999999319845,10.704430198669431
1133,5,1,1.5,4,13.585168041059308,7.777589653579282
1134,5,1,2.5,4,5.38176544132278,4.899909145103957
1135,5,1,3.5,4,2.462947884781428,4.536780645320942
1136,5,1,4.5,4,31.999999999999996,4.485942183708658
1137,5,1,5.5,4,28.451494790884094,4.598684015481369
1138,5,1,6.5,4,31.99999999999595,5.261429889996847
1139,5,1,7.5,4,31.999999999997684,6.4129536681705055
1140,5,1,8.5,4,31.99999999999988,7.751293857892354
1141,5,1,9.5,4,23.114017385518213,8.12098741531372
1142,5,1,10.5,4,4.477896429897304,7.530072342265736
1143,5,1,11.5,4,4.628031506266384,8.87178087234497
1144,5,0,1.5,5,31.999999999991573,2.1069715996583303
1145,5,0,2.5,5,0.1555621808806936,2.7543058679583146
1146,5,0,3.5,5,0.0118236279500163,2.9416936689868884
1147,5,0,4.5,5,0.0208845948342863,3.391336845915492
1148,5,0,5.5,5,0.0087808716531161,3.848437894880772
1149,5,0,6.5,5,0.0017720692165909,3.8434182436842663
1150,5,0,7.5,5,0.0033902304935527,4.095451045943343
1151,5,0,8.5,5,0.0014430840080763,3.993040348092715
1152,5,0,9.5,5,0.001085495287701,5.503935933113098
1153,5,0,10.5,5,0.0075790165470695,5.1458288087294655
1154,5,0,11.5,5,0.0017466080108593,4.443807225335728
1155,5,1,1.5,5,31.99999999993077,1.3433415157734043
1156,5,1,2.5,5,31.99999999963357,1.632209023399069
1157,5,1,3.5,5,6.051125635273181,1.9934099484235048
1158,5,1,4.5,5,0.5929220095343625,2.2302951132473736
1159,5,1,5.5,5,0.0697612527138172,2.4461839698976084
1160,5,1,6.5,5,0.0013336462941666,3.3533457721534528
1161,5,1,7.5,5,0.0018360011883619,4.052459606757531
1162,5,1,8.5,5,0.0010642289290082,4.672022206442697
1163,5,1,9.5,5,0.0004882815927868,4.589008041790554
1164,5,1,10.5,5,0.0005774106862251,4.890689015388489
1165,5,1,11.5,5,0.0212584884583969,5.242107486724853
1166,5,0,1.5,6,1.3760177425409248,4.217700977034929
1167,5,0,2.5,6,1.4097905146888503,4.502661156099896
1168,5,0,3.5,6,0.516451860591278,4.648897328619229
1169,5,0,4.5,6,0.6213436277477018,5.240353026632535
1170,5,0,5.5,6,0.7134861808286594,5.092449149420095
1171,5,0,6.5,6,1.504149854434188,5.308615510528152
1172,5,0,7.5,6,4.103806096759541,5.368040619225337
1173,5,0,8.5,6,22.22981290714062,5.042225526726765
1174,5,0,9.5,6,3.0111593922122077,5.148863455828498
1175,5,0,10.5,6,2.071988564674217,4.726343444415501
1176,5,0,11.5,6,0.247236614703519,5.655961871147156
1177,5,1,1.5,6,1.024222498462631,2.5609791266549493
1178,5,1,2.5,6,3.8950113273584472,4.002229777666239
1179,5,1,3.5,6,0.7765563033895355,4.223489191473984
1180,5,1,4.5,6,1.4620496827916067,4.621024497011875
1181,5,1,5.5,6,1.517836247380315,4.336547374725342
1182,5,1,6.5,6,0.6776644087488672,3.986739403671689
1183,5,1,7.5,6,0.7406476209975701,4.129075452685356
1184,5,1,8.5,6,1.9727189707858093,4.231666840039766
1185,5,1,9.5,6,1.4855764155018307,4.224150288105011
1186,5,1,10.5,6,3.5760827346062234,3.9110452124947
1187,5,1,11.5,6,1.7357542726749629,3.944419667124748
1188,5,0,1.5,7,0.0406147033732375,5.886676410833995
1189,5,0,2.5,7,0.0117565986120155,6.038528050048442
1190,5,0,3.5,7,0.0671230101660482,7.5929029113367985
1191,5,0,4.5,7,0.0082322793323678,7.987970450345208
1192,5,0,5.5,7,0.0065399859202331,9.735664118891178
1193,5,0,6.5,7,0.2096164249688181,9.92091407775879
1194,5,0,7.5,7,0.0044932715907865,8.904096868303087
1195,5,0,8.5,7,0.0398380625316189,11.273263740539551
1196,5,0,9.5,7,0.482332570303235,8.8339017087763
1197,5,0,10.5,7,0.1564414244951343,9.495487349373954
1198,5,0,11.5,7,0.4767231046373038,10.04602082570394
1199,5,1,1.5,7,2.733272939592354,10.255484162844144
1200,5,1,2.5,7,1.4368191220481432,6.695148673749739
1201,5,1,3.5,7,0.220400321729816,6.548274910196345
1202,5,1,4.5,7,2.686954314216707,6.445862543015253
1203,5,1,5.5,7,1.346449105987267,6.242241491874059
1204,5,1,6.5,7,0.4853779963031159,6.664182949066162
1205,5,1,7.5,7,0.0319876684941123,6.042801070213318
1206,5,1,8.5,7,0.0102797210071766,5.5657731056213375
1207,5,1,9.5,7,0.0191198061793971,6.027921915054321
1208,5,1,10.5,7,0.0124679755024122,5.601348652559168
1209,5,1,11.5,7,0.0172999936783636,5.596716364224752
1210,5,0,1.5,8,1.6639709246460428,3.773036945660909
1211,5,0,2.5,8,0.8629700044248269,4.116593613021675
1212,5,0,3.5,8,3.977984556047041,4.649428580488477
1213,5,0,4.5,8,0.0278737081237194,4.867275882650305
1214,5,0,5.5,8,0.0023729689241122,5.612184638977051
1215,5,0,6.5,8,0.001553178598651,5.770732359452681
1216,5,0,7.5,8,0.00048828125,6.644504070281982
1217,5,0,8.5,8,0.00048828125,6.512684186299642
1218,5,0,9.5,8,0.0004882812500055,5.976909841809954
1219,5,0,10.5,8,0.00048828125,7.203016837437947
1220,5,0,11.5,8,0.00048828125,7.343799114227295
1221,5,1,1.5,8,0.3509141151346976,5.858663115619628
1222,5,1,2.5,8,0.0027000209660035,5.852074665772287
1223,5,1,3.5,8,0.0035230951281886,4.806911154491146
1224,5,1,4.5,8,0.0138868575430347,4.7035127916643695
1225,5,1,5.5,8,0.004679368020465,5.196416956186295
1226,5,1,6.5,8,0.1170222060977942,5.66716316613284
1227,5,1,7.5,8,0.0031101970798888,5.676580150922139
1228,5,1,8.5,8,0.2892873684654699,6.086553607668195
1229,5,1,9.5,8,0.0089544983593242,6.317930400371552
1230,5,1,10.5,8,0.0007668744124357,6.56562598546346
1231,5,1,11.5,8,0.000884227557098,7.426376819610596
1232,5,0,1.5,9,0.0005596947408153,9.469535550292658
1233,5,0,2.5,9,0.0008059016171613,10.05625100082226
1234,5,0,3.5,9,0.000488281250043,10.855641149339222
1235,5,0,4.5,9,0.000488281250011,10.794032430648803
1236,5,0,5.5,9,0.00048828125,8.882314992987592
1237,5,0,6.5,9,0.2163152322981063,7.975620049696702
1238,5,0,7.5,9,0.0004882812500606,8.077842539548874
1239,5,0,8.5,9,0.00048828125,8.168783343755281
1240,5,0,9.5,9,0.0004882812500006,6.702630334430271
1241,5,0,10.5,9,0.0004882812500485,7.058452285826206
1242,5,0,11.5,9,0.0004882812500003,7.489864549289147
1243,5,1,1.5,9,0.0006070946756612,10.237795865357812
1244,5,1,2.5,9,0.0067544689739094,10.28246317786732
1245,5,1,3.5,9,0.0042386902803917,10.252330484061403
1246,5,1,4.5,9,0.0008149202913915,10.2859668996599
1247,5,1,5.5,9,0.0224917057579572,10.497709342411586
1248,5,1,6.5,9,0.0007155742299353,10.96723453203837
1249,5,1,7.5,9,0.2690664626310588,10.760554599761964
1250,5,1,8.5,9,0.5260528847982818,11.34749960899353
1251,5,1,9.5,9,0.0004882812500133,11.24890112876892
1252,5,1,10.5,9,0.0372253864818139,11.334933662414551
1253,5,1,11.5,9,0.0004882812572043,11.250530772738989
1254,5,0,1.5,10,0.8193023001684525,3.92126484818695
1255,5,0,2.5,10,0.1321984679438299,5.246015780905019
1256,5,0,3.5,10,0.5583957813421841,6.205510389237177
1257,5,0,4.5,10,0.5808980659372972,6.910514715946082
1258,5,0,5.5,10,0.3776702508846891,6.364884596604568
1259,5,0,6.5,10,0.3757988800031916,6.627878997636878
1260,5,0,7.5,10,0.1833496589147311,6.707788348197937
1261,5,0,8.5,10,0.2188221481221264,6.852770830455579
1262,5,0,9.5,10,0.3737100621180955,7.335196563175747
1263,5,0,10.5,10,0.0124060635952128,6.750702571868897
1264,5,0,11.5,10,0.0804588301970703,7.245663129366362
1265,5,1,1.5,10,0.5065840226713075,4.753395911185972
1266,5,1,2.5,10,0.8191374507128778,6.048903299147083
1267,5,1,3.5,10,0.9094190296622582,5.738985463192589
1268,5,1,4.5,10,0.9185520051978896,5.570399994752845
1269,5,1,5.5,10,0.9514880686041978,5.63156033851005
1270,5,1,6.5,10,0.3472873191569387,5.947679243589702
1271,5,1,7.5,10,0.0327987090305804,6.123389720916748
1272,5,1,8.5,10,0.0097445546680672,6.385405404227121
1273,5,1,9.5,10,0.0035796894675015,6.725408818986681
1274,5,1,10.5,10,0.0018839321138055,6.203126380318089
1275,5,1,11.5,10,0.0006315002185459,6.677363812923431
1276,5,0,1.5,11,0.4315520650902992,5.151256307760875
1277,5,0,2.5,11,0.6743566905104657,5.246013827764305
1278,5,0,3.5,11,0.9127161209815062,3.7896971473919936
1279,5,0,4.5,11,1.660191640418345,3.475490775523764
1280,5,0,5.5,11,2.9330693318633783,3.907474202769144
1281,5,0,6.5,11,3.581615632019873,3.718701422214508
1282,5,0,7.5,11,7.347114816837712,4.22720752264324
1283,5,0,8.5,11,31.99999999997263,4.2637215455373125
1284,5,0,9.5,11,8.150213684175474,4.073578981792226
1285,5,0,10.5,11,31.999999999980687,3.8674394726753234
1286,5,0,11.5,11,31.99999999939976,4.5216147899627686
1287,5,1,1.5,11,1.5419485544090763,5.887454703514711
1288,5,1,2.5,11,31.999999937218192,6.357747012488196
1289,5,1,3.5,11,31.9999999999999,3.384917049794584
1290,5,1,4.5,11,2.8161770017578887,3.098867035829104
1291,5,1,5.5,11,31.999999999988237,3.430435155668566
1292,5,1,6.5,11,4.236521227127464,2.686948881580912
1293,5,1,7.5,11,17.478379230853882,3.400864741519878
1294,5,1,8.5,11,1.9697641026885355,2.663766457637151
1295,5,1,9.5,11,2.960823490204525,3.7248116756478944
1296,5,1,10.5,11,7.168793719257749,4.969341482107456
1297,5,1,11.5,11,14.830375595973486,4.745658198637622
1298,5,0,1.5,12,0.0444265183178947,4.919825417618466
1299,5,0,2.5,12,0.00048828125,6.6607554117729375
1300,5,0,3.5,12,0.0004882812500418,7.35207267065306
1301,5,0,4.5,12,0.0004882812518826,7.581948241672
1302,5,0,5.5,12,0.0004882812500007,7.385406183508726
1303,5,0,6.5,12,0.0004882812503453,6.780019314850078
1304,5,0,7.5,12,0.00048828125,7.927451917758355
1305,5,0,8.5,12,0.0004882812500067,7.248876452445984
1306,5,0,9.5,12,0.0004882812500065,9.610977086153897
1307,5,0,10.5,12,0.0210852665802271,7.002207309007645
1308,5,0,11.5,12,0.5646999472069159,8.137453198432922
1309,5,1,1.5,12,2.542395126498996,6.165193939820314
1310,5,1,2.5,12,0.009153418003978,6.869922853285266
1311,5,1,3.5,12,0.0004882812500001,8.476419672369957
1312,5,1,4.5,12,0.0022447127197227,9.40585988607162
1313,5,1,5.5,12,0.007788056734947,8.576934899602618
1314,5,1,6.5,12,0.0296777676439774,8.998768936504018
1315,5,1,7.5,12,0.2411940792511241,8.998508840799332
1316,5,1,8.5,12,0.2941254011789621,9.038914101464409
1317,5,1,9.5,12,1.232621601911536,7.683973380497524
1318,5,1,10.5,12,1.4484473669599536,9.68727167447408
1319,5,1,11.5,12,0.2074963266406425,8.027453831263951
1320,6,0,1.5,1,10.100438107832495,4.68643386924968
1321,6,0,2.5,1,0.0023908101906767,3.68501997490724
1322,6,0,3.5,1,0.0004882916283265,5.8711524738205805
1323,6,0,4.5,1,0.0192392297803261,9.337004141374068
1324,6,0,5.5,1,1.6583012585514016,9.328018760681152
1325,6,0,6.5,1,1.9286387416581583,9.104386549729568
1326,6,0,7.5,1,2.167162270425133,8.739137129350143
1327,6,0,8.5,1,1.0613019937800736,8.92358144124349
1328,6,0,9.5,1,1.3084940088834471,9.440273475646972
1329,6,0,10.5,1,15.509670928953913,8.984562941959926
1330,6,0,11.5,1,1.0113958262551983,8.221595764160156
1331,6,1,1.5,1,0.5635680351875283,5.131966190953409
1332,6,1,2.5,1,0.6628069378246823,6.445922157981179
1333,6,1,3.5,1,0.2762220757260082,5.935666812093634
1334,6,1,4.5,1,0.6021877818169162,6.162971900059627
1335,6,1,5.5,1,2.5447371556554472,7.152494625611738
1336,6,1,6.5,1,3.7950829166917073,8.24543301264445
1337,6,1,7.5,1,4.7385253623158015,9.536071479320526
1338,6,1,8.5,1,0.3204376470971544,10.111464262008669
1339,6,1,9.5,1,0.0317119129003344,10.193469683329264
1340,6,1,10.5,1,0.0004882812500118,10.857905546824137
1341,6,1,11.5,1,0.00048828125,10.164318128065627
1342,6,0,1.5,2,31.999999999999996,4.510744604799482
1343,6,0,2.5,2,31.999999999914685,4.6624361038208
1344,6,0,3.5,2,31.99999999999844,4.608470678329468
1345,6,0,4.5,2,31.999999999999964,4.699592749277751
1346,6,0,5.5,2,31.999999999991267,4.438324371973674
1347,6,0,6.5,2,31.999999999993666,3.629701554775238
1348,6,0,7.5,2,10.720016388930636,3.586297512054444
1349,6,0,8.5,2,5.422896362283479,3.3251203894615173
1350,6,0,9.5,2,0.2262608986407248,2.2188299000263214
1351,6,0,10.5,2,0.3650372461967638,2.7196229298909507
1352,6,0,11.5,2,0.0004882812502409,3.0205257733662925
1353,6,1,1.5,2,31.99999945329869,3.089443112514457
1354,6,1,2.5,2,1.2329386966547644,3.781127868814672
1355,6,1,3.5,2,0.0444614757403152,4.332602338357405
1356,6,1,4.5,2,12.068339340382828,4.884426443200362
1357,6,1,5.5,2,0.0041685668437287,5.775216674804687
1358,6,1,6.5,2,0.0004882812500475,6.404687881469727
1359,6,1,7.5,2,0.00048828125,6.556158455935392
1360,6,1,8.5,2,0.0065840949088139,6.764032006263733
1361,6,1,9.5,2,0.0004882812500424,6.885275840759277
1362,6,1,10.5,2,0.0216262547186775,6.949587171727961
1363,6,1,11.5,2,3.1283748279022774,6.351747393608093
1364,6,0,1.5,3,0.781113942221502,5.95003571594134
1365,6,0,2.5,3,0.0004882812500097,6.028495277677264
1366,6,0,3.5,3,0.0004882812500276,8.838117382743143
1367,6,0,4.5,3,0.7801847379700324,10.372740586598717
1368,6,0,5.5,3,1.4727364061328332,10.008620534624372
1369,6,0,6.5,3,1.416443399517539,10.135590155919392
1370,6,0,7.5,3,0.498205843445532,10.325535853703816
1371,6,0,8.5,3,0.1385061792194004,11.224758625030518
1372,6,0,9.5,3,0.1695520306920457,10.412659962972006
1373,6,0,10.5,3,0.8439202232229205,11.422112941741943
1374,6,0,11.5,3,31.999999999999964,11.367572784423828
1375,6,1,1.5,3,0.0666514586773957,8.830797442368098
1376,6,1,2.5,3,31.99999997149904,8.4843013381958
1377,6,1,3.5,3,12.637334998697906,7.3440165519714355
1378,6,1,4.5,3,28.37283363077871,7.525064298084804
1379,6,1,5.5,3,31.999999999995858,7.980402742113386
1380,6,1,6.5,3,31.999999999999996,8.300371265411377
1381,6,1,7.5,3,31.999999999998906,8.523849890782284
1382,6,1,8.5,3,31.99999999999924,8.422932147979736
1383,6,1,9.5,3,11.61633252429372,8.636565148830414
1384,6,1,10.5,3,5.8454592101482055,8.761167109012604
1385,6,1,11.5,3,1.1924756213051553,8.43235370847914
1386,6,0,1.5,4,0.6811002939985576,6.658012130681207
1387,6,0,2.5,4,1.3552138416906934,7.678878217935562
1388,6,0,3.5,4,1.0731876604013475,8.855188505990165
1389,6,0,4.5,4,0.0319742309019124,9.341955934252058
1390,6,0,5.5,4,0.0004882812500442,9.147983346666608
1391,6,0,6.5,4,0.0004882812500703,9.757978439331056
1392,6,0,7.5,4,0.0110605689022166,9.3423113822937
1393,6,0,8.5,4,0.1522119545987136,9.388964080810547
1394,6,0,9.5,4,0.053313218510173,10.157199144363403
1395,6,0,10.5,4,0.2234157089111926,9.714001178741457
1396,6,0,11.5,4,31.999999998892758,10.090711037317911
1397,6,1,1.5,4,0.0505546717552158,9.02369001001682
1398,6,1,2.5,4,6.214763571671304,4.6872587603117735
1399,6,1,3.5,4,0.1814822756392628,4.563669799881823
1400,6,1,4.5,4,0.0039439785256187,5.571287442530904
1401,6,1,5.5,4,0.007807500568466,6.944789528846741
1402,6,1,6.5,4,0.3859236618336316,7.5950443214840355
1403,6,1,7.5,4,12.638869333900027,8.726727306842804
1404,6,1,8.5,4,2.265372138487211,8.900209166786887
1405,6,1,9.5,4,2.911773535547795,7.480108737945557
1406,6,1,10.5,4,2.7056713797630847,7.59237676858902
1407,6,1,11.5,4,3.090012678420182,5.633257293701172
1408,6,0,1.5,5,0.0043876630628904,5.5903756069509605
1409,6,0,2.5,5,31.999999999999996,6.534268836821279
1410,6,0,3.5,5,31.999999999999943,7.93363147515517
1411,6,0,4.5,5,31.999999999999996,8.515600562095642
1412,6,0,5.5,5,2.8528979338635154,7.570237922668457
1413,6,0,6.5,5,8.327978274609109,5.9109446207682295
1414,6,0,7.5,5,0.0352788318233061,5.238321463267009
1415,6,0,8.5,5,0.1845680371731528,3.638767182826996
1416,6,0,9.5,5,0.3855227417360281,5.428625762462616
1417,6,0,10.5,5,21.693020843891592,3.868309179941813
1418,6,0,11.5,5,0.0054455936008216,3.191332006454468
1419,6,1,1.5,5,0.0004882812500007,1.2908662030330071
1420,6,1,2.5,5,0.0273655220656648,3.863357335329056
1421,6,1,3.5,5,0.0004882812500171,4.515160407338824
1422,6,1,4.5,5,13.214631006854557,4.586685180664063
1423,6,1,5.5,5,1.729074821533617,3.677360673745474
1424,6,1,6.5,5,0.0468460943616443,2.3935334026813506
1425,6,1,7.5,5,0.4468286090464514,2.634954220056534
