voxel,eccen,stimulus_superclass,preferred_period,tuning_curve_bandwidth,inf_warning,side,subj,varea,angle,gml_r2,sigma
21,3.182297706604,radial,0.00931215503632974,23.5482331508233,False,0,1,6,5.03331557110016,5.9028444,6.8239107131958
21,3.182297706604,reverse spiral,0.000488281250029443,14.155228310134,False,0,1,6,5.03331557110016,5.9028444,6.8239107131958
22,3.56697034835815,angular,0.518422651269747,5.74122081618524,False,0,1,6,5.04807823868128,5.3653774,5.47000360488892
22,3.56697034835815,forward spiral,0.13671165224557,9.28123203080077,False,0,1,6,5.04807823868128,5.3653774,5.47000360488892
22,3.56697034835815,radial,0.00880383239367026,23.5482331508233,False,0,1,6,5.04807823868128,5.3653774,5.47000360488892
22,3.56697034835815,reverse spiral,0.00048828125000605,18.0132309388582,False,0,1,6,5.04807823868128,5.3653774,5.47000360488892
23,3.87021207809448,angular,0.0423439181299124,15.778232032824,False,0,1,6,5.28894571294462,8.995217,6.36614179611206
23,3.87021207809448,forward spiral,0.44333454554191,6.37422765098753,False,0,1,6,5.28894571294462,8.995217,6.36614179611206
23,3.87021207809448,radial,0.000488281250173774,22.8452331146236,False,0,1,6,5.28894571294462,8.995217,6.36614179611206
23,3.87021207809448,reverse spiral,0.000488281250060499,18.4712308903861,False,0,1,6,5.28894571294462,8.995217,6.36614179611206
24,1.34280264377594,angular,0.000488284440357154,14.2252294391845,False,0,1,6,4.96227335217731,1.8151939,6.07203912734985
